1577, 1777, 103, 133, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9850_CROPED.jpg, path time not found, 0, Start 
1577.0, 1777.0, 103.0, 133.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9850_CROPED.jpg, path time not found, 0, Auto
1540.0, 1777.0, 103.0, 133.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9851_CROPED.jpg, path time not found, 0, Auto
1505.0, 1782.0, 97.0, 125.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9852_CROPED.jpg, path time not found, 0, Auto
1467.0, 1778.0, 103.0, 133.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9853_CROPED.jpg, path time not found, 0, Auto
1431.0, 1782.0, 95.0, 123.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9854_CROPED.jpg, path time not found, 0, Auto
1396.0, 1783.0, 90.0, 116.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9855_CROPED.jpg, path time not found, 0, Auto
1356.0, 1780.0, 93.0, 120.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9856_CROPED.jpg, path time not found, 0, Auto
1317.0, 1781.0, 91.0, 118.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9857_CROPED.jpg, path time not found, 0, Auto
1277.0, 1779.0, 93.0, 120.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9858_CROPED.jpg, path time not found, 0, Auto
1239.0, 1775.0, 93.0, 120.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9859_CROPED.jpg, path time not found, 0, Auto
1200.0, 1774.0, 93.0, 120.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9860_CROPED.jpg, path time not found, 0, Auto
