2756, 2556, 96, 80, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4425.JPG, 03-09 17:35:54, 0, Start 
2595.62, 2523.76, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4455.JPG, 03-09 17:50:54, 0, Auto
2595.12, 2519.67, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4456.JPG, 03-09 17:51:24, 0, Auto
2593.13, 2517.93, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4457.JPG, 03-09 17:51:54, 0, Auto
2590.76, 2515.75, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4458.JPG, 03-09 17:52:24, 0, Auto
2584.6, 2498.3, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4459.JPG, 03-09 17:52:54, 0, Auto
2592.22, 2513.67, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4460.JPG, 03-09 17:53:24, 0, Auto
2592.73, 2512.88, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4461.JPG, 03-09 17:53:54, 0, Auto
2592.5, 2511.76, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4462.JPG, 03-09 17:54:24, 0, Auto
2593.31, 2509.17, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4463.JPG, 03-09 17:54:54, 0, Auto
2592.41, 2506.81, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4464.JPG, 03-09 17:55:24, 0, Auto
2591.59, 2504.65, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4465.JPG, 03-09 17:55:54, 0, Auto
2591.0, 2505.04, 103.91, 86.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4466.JPG, 03-09 17:56:24, 0, Auto
2589.37, 2498.2, 105.99, 88.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4467.JPG, 03-09 17:56:54, 0, Auto
2591.52, 2500.59, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4468.JPG, 03-09 17:57:24, 0, Auto
2592.76, 2501.37, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4469.JPG, 03-09 17:57:54, 0, Auto
2592.05, 2501.21, 101.88, 84.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4470.JPG, 03-09 17:58:24, 0, Auto
2593.95, 2499.86, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4471.JPG, 03-09 17:58:54, 0, Auto
2593.8, 2502.28, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4472.JPG, 03-09 17:59:24, 0, Auto
2590.23, 2497.98, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4473.JPG, 03-09 17:59:54, 0, Auto
2595.36, 2502.9, 99.88, 83.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4474.JPG, 03-09 18:00:24, 0, Auto
