1315, 1413, 79, 153, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3331_CROPED.jpg, path time not found, 0, Start 
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3331_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3332_CROPED.jpg, path time not found, 0, Auto
1316.0, 1414.0, 77.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3333_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3334_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3335_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3336_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3337_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3338_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3339_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3340_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3341_CROPED.jpg, path time not found, 0, Auto
1315.0, 1412.0, 81.0, 156.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3342_CROPED.jpg, path time not found, 0, Auto
1315.0, 1412.0, 81.0, 156.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3343_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3344_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3345_CROPED.jpg, path time not found, 0, Auto
1315.0, 1412.0, 81.0, 156.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3346_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3347_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3348_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3349_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3350_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3351_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3352_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3353_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3354_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3355_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3356_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3357_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3358_CROPED.jpg, path time not found, 0, Auto
1316.0, 1414.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3359_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3360_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3361_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3362_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3363_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3364_CROPED.jpg, path time not found, 0, Auto
1315.0, 1412.0, 81.0, 156.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3365_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3366_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3367_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3368_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3369_CROPED.jpg, path time not found, 0, Auto
1316.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3370_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3371_CROPED.jpg, path time not found, 0, Auto
1315.0, 1413.0, 79.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\121\side\1\3372_CROPED.jpg, path time not found, 0, Auto
