1359, 1366, 129, 127, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7425_CROPED.jpg, path time not found, 0, Start 
1359.0, 1366.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7425_CROPED.jpg, path time not found, 0, Auto
1329.0, 1368.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7426_CROPED.jpg, path time not found, 0, Auto
1297.0, 1373.0, 126.0, 125.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7427_CROPED.jpg, path time not found, 0, Auto
1257.0, 1376.0, 132.0, 130.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7428_CROPED.jpg, path time not found, 0, Auto
1224.0, 1379.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7429_CROPED.jpg, path time not found, 0, Auto
1190.0, 1379.0, 134.0, 132.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7430_CROPED.jpg, path time not found, 0, Auto
1154.0, 1383.0, 137.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7431_CROPED.jpg, path time not found, 0, Auto
1119.0, 1387.0, 134.0, 132.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7432_CROPED.jpg, path time not found, 0, Auto
1085.0, 1389.0, 134.0, 132.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7433_CROPED.jpg, path time not found, 0, Auto
1051.0, 1390.0, 137.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7434_CROPED.jpg, path time not found, 0, Auto
1015.0, 1391.0, 137.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7435_CROPED.jpg, path time not found, 0, Auto
984.0, 1391.0, 137.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7436_CROPED.jpg, path time not found, 0, Auto
952.0, 1396.0, 132.0, 130.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7437_CROPED.jpg, path time not found, 0, Auto
915.0, 1395.0, 132.0, 130.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7438_CROPED.jpg, path time not found, 0, Auto
883.0, 1395.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7439_CROPED.jpg, path time not found, 0, Auto
849.0, 1394.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7440_CROPED.jpg, path time not found, 0, Auto
810.0, 1392.0, 134.0, 132.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7441_CROPED.jpg, path time not found, 0, Auto
776.0, 1391.0, 132.0, 130.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7442_CROPED.jpg, path time not found, 0, Auto
774.0, 1392.0, 132.0, 130.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7443_CROPED.jpg, path time not found, 0, Auto
774.0, 1395.0, 129.0, 127.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7444_CROPED.jpg, path time not found, 0, Auto
774.0, 1396.0, 126.0, 125.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7445_CROPED.jpg, path time not found, 0, Auto
774.0, 1398.0, 124.0, 122.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7446_CROPED.jpg, path time not found, 0, Auto
772.0, 1396.0, 124.0, 122.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7447_CROPED.jpg, path time not found, 0, Auto
773.0, 1400.0, 119.0, 117.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7448_CROPED.jpg, path time not found, 0, Auto
775.0, 1402.0, 115.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7449_CROPED.jpg, path time not found, 0, Auto
774.0, 1401.0, 115.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7450_CROPED.jpg, path time not found, 0, Auto
772.0, 1399.0, 115.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7451_CROPED.jpg, path time not found, 0, Auto
771.0, 1402.0, 112.0, 111.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7452_CROPED.jpg, path time not found, 0, Auto
769.0, 1406.0, 112.0, 111.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7453_CROPED.jpg, path time not found, 0, Auto
