1871, 1936, 59, 57, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9790_CROPED.jpg, path time not found, 0, Start 
1871.0, 1936.0, 59.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9790_CROPED.jpg, path time not found, 0, Auto
1856.0, 1942.0, 57.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9791_CROPED.jpg, path time not found, 0, Auto
1856.0, 1937.0, 57.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9792_CROPED.jpg, path time not found, 0, Auto
1846.0, 1936.0, 59.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9793_CROPED.jpg, path time not found, 0, Auto
1832.0, 1936.0, 59.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9794_CROPED.jpg, path time not found, 0, Auto
1808.0, 1940.0, 59.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9795_CROPED.jpg, path time not found, 0, Auto
1798.0, 1935.0, 61.0, 59.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9796_CROPED.jpg, path time not found, 0, Auto
1796.0, 1929.0, 61.0, 59.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9797_CROPED.jpg, path time not found, 0, Auto
1794.0, 1925.0, 60.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9798_CROPED.jpg, path time not found, 0, Auto
1783.0, 1919.0, 60.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9799_CROPED.jpg, path time not found, 0, Auto
