1074, 1557, 47, 73, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6825_CROPED.jpg, path time not found, 0, Start 
1074.0, 1557.0, 47.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6825_CROPED.jpg, path time not found, 0, Auto
1042.0, 1551.0, 47.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6826_CROPED.jpg, path time not found, 0, Auto
1011.0, 1547.0, 44.0, 69.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6827_CROPED.jpg, path time not found, 0, Auto
984.0, 1544.0, 43.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6828_CROPED.jpg, path time not found, 0, Auto
976.0, 1544.0, 41.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6829_CROPED.jpg, path time not found, 0, Auto
976.0, 1542.0, 39.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6830_CROPED.jpg, path time not found, 0, Auto
975.0, 1539.0, 39.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6831_CROPED.jpg, path time not found, 0, Auto
975.0, 1536.0, 40.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6832_CROPED.jpg, path time not found, 0, Auto
975.0, 1533.0, 39.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6833_CROPED.jpg, path time not found, 0, Auto
975.0, 1530.0, 39.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6834_CROPED.jpg, path time not found, 0, Auto
975.0, 1528.0, 38.0, 59.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6835_CROPED.jpg, path time not found, 0, Auto
974.0, 1525.0, 37.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6836_CROPED.jpg, path time not found, 0, Auto
975.0, 1521.0, 37.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6837_CROPED.jpg, path time not found, 0, Auto
974.0, 1519.0, 36.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6838_CROPED.jpg, path time not found, 0, Auto
973.0, 1514.0, 36.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6839_CROPED.jpg, path time not found, 0, Auto
973.0, 1513.0, 35.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6840_CROPED.jpg, path time not found, 0, Auto
974.0, 1510.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6841_CROPED.jpg, path time not found, 0, Auto
973.0, 1508.0, 35.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6842_CROPED.jpg, path time not found, 0, Auto
974.0, 1507.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6843_CROPED.jpg, path time not found, 0, Auto
973.0, 1506.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6844_CROPED.jpg, path time not found, 0, Auto
973.0, 1503.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6845_CROPED.jpg, path time not found, 0, Auto
973.0, 1500.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6846_CROPED.jpg, path time not found, 0, Auto
976.0, 1505.0, 33.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6847_CROPED.jpg, path time not found, 0, Auto
976.0, 1506.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6848_CROPED.jpg, path time not found, 0, Auto
976.0, 1505.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6849_CROPED.jpg, path time not found, 0, Auto
976.0, 1505.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6850_CROPED.jpg, path time not found, 0, Auto
976.0, 1505.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6851_CROPED.jpg, path time not found, 0, Auto
975.0, 1505.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6852_CROPED.jpg, path time not found, 0, Auto
975.0, 1505.0, 32.0, 49.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6853_CROPED.jpg, path time not found, 0, Auto
974.0, 1504.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6854_CROPED.jpg, path time not found, 0, Auto
973.0, 1501.0, 32.0, 49.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6855_CROPED.jpg, path time not found, 0, Auto
974.0, 1501.0, 31.0, 48.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6856_CROPED.jpg, path time not found, 0, Auto
972.0, 1499.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6857_CROPED.jpg, path time not found, 0, Auto
972.0, 1497.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6858_CROPED.jpg, path time not found, 0, Auto
973.0, 1494.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6859_CROPED.jpg, path time not found, 0, Auto
973.0, 1493.0, 33.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6860_CROPED.jpg, path time not found, 0, Auto
974.0, 1494.0, 33.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6861_CROPED.jpg, path time not found, 0, Auto
975.0, 1492.0, 33.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6862_CROPED.jpg, path time not found, 0, Auto
975.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6863_CROPED.jpg, path time not found, 0, Auto
976.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6864_CROPED.jpg, path time not found, 0, Auto
977.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6865_CROPED.jpg, path time not found, 0, Auto
977.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6866_CROPED.jpg, path time not found, 0, Auto
978.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6867_CROPED.jpg, path time not found, 0, Auto
979.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6868_CROPED.jpg, path time not found, 0, Auto
979.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6869_CROPED.jpg, path time not found, 0, Auto
980.0, 1492.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6870_CROPED.jpg, path time not found, 0, Auto
981.0, 1494.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6871_CROPED.jpg, path time not found, 0, Auto
982.0, 1497.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6872_CROPED.jpg, path time not found, 0, Auto
983.0, 1498.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6873_CROPED.jpg, path time not found, 0, Auto
983.0, 1498.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6874_CROPED.jpg, path time not found, 0, Auto
985.0, 1497.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6875_CROPED.jpg, path time not found, 0, Auto
985.0, 1493.0, 32.0, 49.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6876_CROPED.jpg, path time not found, 0, Auto
985.0, 1490.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6877_CROPED.jpg, path time not found, 0, Auto
985.0, 1488.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6878_CROPED.jpg, path time not found, 0, Auto
986.0, 1488.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6879_CROPED.jpg, path time not found, 0, Auto
987.0, 1487.0, 32.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6880_CROPED.jpg, path time not found, 0, Auto
987.0, 1486.0, 33.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6881_CROPED.jpg, path time not found, 0, Auto
988.0, 1478.0, 34.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6882_CROPED.jpg, path time not found, 0, Auto
987.0, 1475.0, 34.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6883_CROPED.jpg, path time not found, 0, Auto
987.0, 1471.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6884_CROPED.jpg, path time not found, 0, Auto
988.0, 1470.0, 34.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6885_CROPED.jpg, path time not found, 0, Auto
874, 1398, 138, 166, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6885_CROPED.jpg, path time not found, 0, Start 
877.0, 1399.0, 135.0, 163.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6885_CROPED.jpg, path time not found, 0, Auto
875.0, 1394.0, 144.0, 173.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6886_CROPED.jpg, path time not found, 0, Auto
877.0, 1398.0, 138.0, 166.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6887_CROPED.jpg, path time not found, 0, Auto
881.0, 1396.0, 135.0, 163.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6888_CROPED.jpg, path time not found, 0, Auto
883.0, 1400.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6889_CROPED.jpg, path time not found, 0, Auto
890.0, 1399.0, 123.0, 147.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6890_CROPED.jpg, path time not found, 0, Auto
885.0, 1397.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6891_CROPED.jpg, path time not found, 0, Auto
883.0, 1398.0, 130.0, 156.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6892_CROPED.jpg, path time not found, 0, Auto
888.0, 1395.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6893_CROPED.jpg, path time not found, 0, Auto
886.0, 1396.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6894_CROPED.jpg, path time not found, 0, Auto
882.0, 1401.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6895_CROPED.jpg, path time not found, 0, Auto
885.0, 1401.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6896_CROPED.jpg, path time not found, 0, Auto
886.0, 1402.0, 127.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6897_CROPED.jpg, path time not found, 0, Auto
891.0, 1405.0, 123.0, 147.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6898_CROPED.jpg, path time not found, 0, Auto
891.0, 1408.0, 120.0, 145.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6899_CROPED.jpg, path time not found, 0, Auto
894.0, 1406.0, 120.0, 145.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6900_CROPED.jpg, path time not found, 0, Auto
894.0, 1408.0, 118.0, 142.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6901_CROPED.jpg, path time not found, 0, Auto
898.0, 1408.0, 115.0, 139.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6902_CROPED.jpg, path time not found, 0, Auto
894.0, 1409.0, 118.0, 142.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6903_CROPED.jpg, path time not found, 0, Auto
894.0, 1410.0, 118.0, 142.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6904_CROPED.jpg, path time not found, 0, Auto
894.0, 1409.0, 120.0, 145.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6905_CROPED.jpg, path time not found, 0, Auto
893.0, 1406.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6906_CROPED.jpg, path time not found, 0, Auto
892.0, 1408.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6907_CROPED.jpg, path time not found, 0, Auto
892.0, 1407.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6908_CROPED.jpg, path time not found, 0, Auto
894.0, 1407.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6909_CROPED.jpg, path time not found, 0, Auto
893.0, 1408.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6910_CROPED.jpg, path time not found, 0, Auto
894.0, 1407.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6911_CROPED.jpg, path time not found, 0, Auto
893.0, 1408.0, 125.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6912_CROPED.jpg, path time not found, 0, Auto
897.0, 1408.0, 123.0, 147.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6913_CROPED.jpg, path time not found, 0, Auto
897.0, 1406.0, 123.0, 147.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6914_CROPED.jpg, path time not found, 0, Auto
897.0, 1405.0, 123.0, 147.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6915_CROPED.jpg, path time not found, 0, Auto
