3030, 3432, 151, 96, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4340.JPG, 09-08 13:52:28, 0, Start 
3091, 3096, 151, 140, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4340.JPG, 09-08 13:52:28, 1, Start 
3030.0, 3432.0, 151.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4340.JPG, 09-08 13:52:28, 0, Auto
3091.0, 3096.0, 151.0, 140.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4340.JPG, 09-08 13:52:28, 1, Auto
3012.0, 3419.0, 151.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4341.JPG, 09-08 13:52:58, 0, Auto
3058.0, 3095.0, 151.0, 140.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4341.JPG, 09-08 13:52:58, 1, Auto
2995.0, 3401.0, 151.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4342.JPG, 09-08 13:53:28, 0, Auto
3025.0, 3092.0, 151.0, 140.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4342.JPG, 09-08 13:53:28, 1, Auto
2975.0, 3373.0, 151.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4343.JPG, 09-08 13:53:58, 0, Auto
2991.0, 3092.0, 148.0, 137.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4343.JPG, 09-08 13:53:58, 1, Auto
2957.0, 3349.0, 148.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4344.JPG, 09-08 13:54:28, 0, Auto
2957.0, 3090.0, 151.0, 140.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4344.JPG, 09-08 13:54:28, 1, Auto
2927.0, 3364.0, 148.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4345.JPG, 09-08 13:54:58, 0, Auto
2920.0, 3087.0, 157.0, 146.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4345.JPG, 09-08 13:54:58, 1, Auto
2908.0, 3395.0, 148.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4346.JPG, 09-08 13:55:28, 0, Auto
2897.0, 3088.0, 157.0, 146.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4346.JPG, 09-08 13:55:28, 1, Auto
2903.0, 3434.0, 157.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4347.JPG, 09-08 13:55:58, 0, Auto
2896.0, 3089.0, 160.0, 149.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4347.JPG, 09-08 13:55:58, 1, Auto
2894.0, 3493.0, 160.0, 102.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4348.JPG, 09-08 13:56:28, 0, Auto
2888.0, 3086.0, 170.0, 158.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4348.JPG, 09-08 13:56:28, 1, Auto
2897.0, 3492.0, 157.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4349.JPG, 09-08 13:56:58, 0, Auto
2888.0, 3092.0, 170.0, 158.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4349.JPG, 09-08 13:56:58, 1, Auto
2900.0, 3499.0, 154.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4350.JPG, 09-08 13:57:28, 0, Auto
2881.0, 3086.0, 180.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4350.JPG, 09-08 13:57:28, 1, Auto
2905.0, 3494.0, 151.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4351.JPG, 09-08 13:57:58, 0, Auto
2879.0, 3087.0, 184.0, 171.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4351.JPG, 09-08 13:57:58, 1, Auto
2894.0, 3576.0, 140.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\50\side\1\DSC_4352.JPG, 09-08 13:58:28, 0, Auto
