2101, 1169, 58, 67, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7176.JPG, 27-07 14:47:12, 0, Start 
2399.0, 1511.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7215.JPG, 27-07 15:06:42, 1, Auto
2259.0, 1382.0, 68.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7216.JPG, 27-07 15:07:12, 0, Auto
2378.0, 1511.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7216.JPG, 27-07 15:07:12, 1, Auto
2241.0, 1389.0, 68.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7217.JPG, 27-07 15:07:42, 0, Auto
2357.0, 1524.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7217.JPG, 27-07 15:07:42, 1, Auto
2219.0, 1394.0, 68.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7218.JPG, 27-07 15:08:12, 0, Auto
2367.0, 1551.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7218.JPG, 27-07 15:08:12, 1, Auto
2197.0, 1401.0, 68.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7219.JPG, 27-07 15:08:42, 0, Auto
2369.0, 1556.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7219.JPG, 27-07 15:08:42, 1, Auto
2174.0, 1405.0, 68.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7220.JPG, 27-07 15:09:12, 0, Auto
2370.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7220.JPG, 27-07 15:09:12, 1, Auto
2151.0, 1410.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7221.JPG, 27-07 15:09:42, 0, Auto
2368.0, 1556.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7221.JPG, 27-07 15:09:42, 1, Auto
2130.0, 1414.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7222.JPG, 27-07 15:10:12, 0, Auto
2369.0, 1556.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7222.JPG, 27-07 15:10:12, 1, Auto
2103.0, 1414.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7223.JPG, 27-07 15:10:42, 0, Auto
2369.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7223.JPG, 27-07 15:10:42, 1, Auto
2079.0, 1417.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7224.JPG, 27-07 15:11:12, 0, Auto
2370.0, 1555.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7224.JPG, 27-07 15:11:12, 1, Auto
2053.0, 1418.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7225.JPG, 27-07 15:11:42, 0, Auto
2370.0, 1555.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7225.JPG, 27-07 15:11:42, 1, Auto
2043.0, 1425.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7226.JPG, 27-07 15:12:12, 0, Auto
2370.0, 1555.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7226.JPG, 27-07 15:12:12, 1, Auto
2012.0, 1433.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7227.JPG, 27-07 15:12:42, 0, Auto
2369.0, 1556.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7227.JPG, 27-07 15:12:42, 1, Auto
1998.0, 1428.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7228.JPG, 27-07 15:13:12, 0, Auto
2370.0, 1556.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7228.JPG, 27-07 15:13:12, 1, Auto
1997.0, 1427.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7229.JPG, 27-07 15:13:42, 0, Auto
2370.0, 1556.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7229.JPG, 27-07 15:13:42, 1, Auto
1994.0, 1425.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7230.JPG, 27-07 15:14:12, 0, Auto
2370.0, 1556.0, 38.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7230.JPG, 27-07 15:14:12, 1, Auto
1996.0, 1429.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7231.JPG, 27-07 15:14:42, 0, Auto
2370.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7231.JPG, 27-07 15:14:42, 1, Auto
1996.0, 1431.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7232.JPG, 27-07 15:15:12, 0, Auto
2370.0, 1556.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7232.JPG, 27-07 15:15:12, 1, Auto
1995.0, 1431.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7233.JPG, 27-07 15:15:42, 0, Auto
2370.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7233.JPG, 27-07 15:15:42, 1, Auto
1994.0, 1434.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7234.JPG, 27-07 15:16:12, 0, Auto
2370.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7234.JPG, 27-07 15:16:12, 1, Auto
1992.0, 1435.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7235.JPG, 27-07 15:16:42, 0, Auto
2369.0, 1555.0, 39.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7235.JPG, 27-07 15:16:42, 1, Auto
1993.0, 1443.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7236.JPG, 27-07 15:17:12, 0, Auto
2369.0, 1555.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7236.JPG, 27-07 15:17:12, 1, Auto
1994.0, 1457.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7237.JPG, 27-07 15:17:42, 0, Auto
2369.0, 1555.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7237.JPG, 27-07 15:17:42, 1, Auto
1991.0, 1458.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7238.JPG, 27-07 15:18:12, 0, Auto
2369.0, 1554.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7238.JPG, 27-07 15:18:12, 1, Auto
1987.0, 1459.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7239.JPG, 27-07 15:18:42, 0, Auto
2369.0, 1555.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7239.JPG, 27-07 15:18:42, 1, Auto
1985.0, 1466.0, 67.0, 77.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7240.JPG, 27-07 15:19:12, 0, Auto
2369.0, 1554.0, 40.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\DSC_7240.JPG, 27-07 15:19:12, 1, Auto
