1986, 1881, 35, 49, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5050.JPG, 15-11 23:48:04, 0, Start 
1964, 1990, 27, 47, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5050.JPG, 15-11 23:48:04, 1, Start 
1986.0, 1881.0, 35.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5050.JPG, 15-11 23:48:04, 0, Auto
1964.0, 1990.0, 27.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5050.JPG, 15-11 23:48:04, 1, Auto
1948.0, 1881.0, 34.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5051.JPG, 15-11 23:48:34, 0, Auto
1988.0, 1996.0, 27.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5051.JPG, 15-11 23:48:34, 1, Auto
1907.0, 1882.0, 34.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5052.JPG, 15-11 23:49:04, 0, Auto
1969.0, 1988.0, 27.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5052.JPG, 15-11 23:49:04, 1, Auto
1940.0, 1886.0, 33.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5053.JPG, 15-11 23:49:34, 0, Auto
1942.0, 1990.0, 27.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5053.JPG, 15-11 23:49:34, 1, Auto
1944.0, 1888.0, 33.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5054.JPG, 15-11 23:50:04, 0, Auto
1938.0, 1981.0, 28.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5054.JPG, 15-11 23:50:04, 1, Auto
1948.0, 1878.0, 33.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5055.JPG, 15-11 23:50:34, 0, Auto
1939.0, 1988.0, 28.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5055.JPG, 15-11 23:50:34, 1, Auto
1951.0, 1877.0, 33.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\88\side\2\DSC_5056.JPG, 15-11 23:51:04, 0, Auto
