2514, 2730, 52, 48, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3090.JPG, 19-10 13:05:52, 0, Start 
2712, 2649, 58, 59, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3090.JPG, 19-10 13:05:52, 1, Start 
2515.0, 2731.0, 49.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3090.JPG, 19-10 13:05:52, 0, Auto
2713.0, 2650.0, 56.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3090.JPG, 19-10 13:05:52, 1, Auto
2487.0, 2729.0, 49.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3091.JPG, 19-10 13:06:22, 0, Auto
2715.0, 2651.0, 54.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3091.JPG, 19-10 13:06:22, 1, Auto
2517.0, 2757.0, 49.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3092.JPG, 19-10 13:06:52, 0, Auto
2715.0, 2651.0, 53.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3092.JPG, 19-10 13:06:52, 1, Auto
2519.0, 2775.0, 51.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3093.JPG, 19-10 13:07:22, 0, Auto
2714.0, 2650.0, 55.0, 56.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3093.JPG, 19-10 13:07:22, 1, Auto
2518.0, 2772.0, 53.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3094.JPG, 19-10 13:07:52, 0, Auto
2714.0, 2649.0, 57.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3094.JPG, 19-10 13:07:52, 1, Auto
2521.0, 2784.0, 53.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3095.JPG, 19-10 13:08:22, 0, Auto
2712.0, 2648.0, 59.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3095.JPG, 19-10 13:08:22, 1, Auto
2521.0, 2784.0, 53.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3096.JPG, 19-10 13:08:52, 0, Auto
2711.0, 2648.0, 62.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3096.JPG, 19-10 13:08:52, 1, Auto
2521.0, 2801.0, 54.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3097.JPG, 19-10 13:09:22, 0, Auto
2710.0, 2647.0, 62.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3097.JPG, 19-10 13:09:22, 1, Auto
2522.0, 2806.0, 53.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\71\side\1\DSC_3098.JPG, 19-10 13:09:52, 0, Auto
