1954, 1236, 28, 50, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1840.JPG, 05-09 17:25:24, 0, Start 
1740.0, 1202.0, 33.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1871.JPG, 05-09 17:40:54, 0, Auto
2204.0, 1076.0, 45.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1871.JPG, 05-09 17:40:54, 1, Auto
1741.0, 1203.0, 33.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1872.JPG, 05-09 17:41:24, 0, Auto
2205.0, 1076.0, 45.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1872.JPG, 05-09 17:41:24, 1, Auto
1741.0, 1203.0, 33.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1873.JPG, 05-09 17:41:54, 0, Auto
2205.0, 1077.0, 44.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1873.JPG, 05-09 17:41:54, 1, Auto
1743.0, 1204.0, 33.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1874.JPG, 05-09 17:42:24, 0, Auto
2205.0, 1076.0, 45.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1874.JPG, 05-09 17:42:24, 1, Auto
1746.0, 1203.0, 33.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 0, Auto
2205.0, 1077.0, 44.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 1, Auto
1911, 1119, 37, 36, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 0, Start 
1849, 1195, 37, 47, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 1, Start 
1911.0, 1119.0, 37.0, 36.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 0, Auto
1849.0, 1195.0, 37.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1875.JPG, 05-09 17:42:54, 1, Auto
1911.0, 1118.0, 38.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1876.JPG, 05-09 17:43:24, 0, Auto
1849.0, 1196.0, 37.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1876.JPG, 05-09 17:43:24, 1, Auto
1911.0, 1119.0, 38.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1877.JPG, 05-09 17:43:54, 0, Auto
1849.0, 1196.0, 37.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1877.JPG, 05-09 17:43:54, 1, Auto
1912.0, 1117.0, 36.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1878.JPG, 05-09 17:44:24, 0, Auto
1849.0, 1194.0, 36.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1878.JPG, 05-09 17:44:24, 1, Auto
1912.0, 1109.0, 37.0, 36.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1879.JPG, 05-09 17:44:54, 0, Auto
1850.0, 1188.0, 36.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1879.JPG, 05-09 17:44:54, 1, Auto
1912.0, 1109.0, 36.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1880.JPG, 05-09 17:45:24, 0, Auto
1850.0, 1191.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1880.JPG, 05-09 17:45:24, 1, Auto
1912.0, 1103.0, 36.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1881.JPG, 05-09 17:45:54, 0, Auto
1849.0, 1179.0, 36.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1881.JPG, 05-09 17:45:54, 1, Auto
1912.0, 1101.0, 36.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1882.JPG, 05-09 17:46:24, 0, Auto
1850.0, 1181.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1882.JPG, 05-09 17:46:24, 1, Auto
1911.0, 1101.0, 35.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1883.JPG, 05-09 17:46:54, 0, Auto
1849.0, 1181.0, 36.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1883.JPG, 05-09 17:46:54, 1, Auto
1912.0, 1101.0, 35.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1884.JPG, 05-09 17:47:24, 0, Auto
1850.0, 1181.0, 36.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1884.JPG, 05-09 17:47:24, 1, Auto
1912.0, 1101.0, 34.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1885.JPG, 05-09 17:47:54, 0, Auto
1851.0, 1182.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1885.JPG, 05-09 17:47:54, 1, Auto
1912.0, 1097.0, 35.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1886.JPG, 05-09 17:48:24, 0, Auto
1850.0, 1179.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1886.JPG, 05-09 17:48:24, 1, Auto
1912.0, 1096.0, 34.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1887.JPG, 05-09 17:48:54, 0, Auto
1850.0, 1177.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1887.JPG, 05-09 17:48:54, 1, Auto
1912.0, 1096.0, 33.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1888.JPG, 05-09 17:49:24, 0, Auto
1851.0, 1178.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1888.JPG, 05-09 17:49:24, 1, Auto
1912.0, 1095.0, 34.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1889.JPG, 05-09 17:49:54, 0, Auto
1851.0, 1178.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1889.JPG, 05-09 17:49:54, 1, Auto
1912.0, 1095.0, 34.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1890.JPG, 05-09 17:50:24, 0, Auto
1851.0, 1179.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1890.JPG, 05-09 17:50:24, 1, Auto
1913.0, 1095.0, 33.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1891.JPG, 05-09 17:50:54, 0, Auto
1851.0, 1179.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1891.JPG, 05-09 17:50:54, 1, Auto
1913.0, 1095.0, 32.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1892.JPG, 05-09 17:51:24, 0, Auto
1852.0, 1179.0, 33.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1892.JPG, 05-09 17:51:24, 1, Auto
1913.0, 1095.0, 32.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1893.JPG, 05-09 17:51:54, 0, Auto
1852.0, 1180.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1893.JPG, 05-09 17:51:54, 1, Auto
1913.0, 1095.0, 32.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1894.JPG, 05-09 17:52:24, 0, Auto
1851.0, 1178.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1894.JPG, 05-09 17:52:24, 1, Auto
1912.0, 1079.0, 33.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1895.JPG, 05-09 17:52:54, 0, Auto
1849.0, 1159.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1895.JPG, 05-09 17:52:54, 1, Auto
1912.0, 1077.0, 33.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1896.JPG, 05-09 17:53:24, 0, Auto
1849.0, 1157.0, 36.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1896.JPG, 05-09 17:53:24, 1, Auto
1911.0, 1065.0, 34.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1897.JPG, 05-09 17:53:54, 0, Auto
1849.0, 1178.0, 35.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1897.JPG, 05-09 17:53:54, 1, Auto
1912.0, 1065.0, 32.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1898.JPG, 05-09 17:54:24, 0, Auto
1850.0, 1179.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1898.JPG, 05-09 17:54:24, 1, Auto
1913.0, 1065.0, 31.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1899.JPG, 05-09 17:54:54, 0, Auto
1850.0, 1180.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1899.JPG, 05-09 17:54:54, 1, Auto
1912.0, 1065.0, 31.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1900.JPG, 05-09 17:55:24, 0, Auto
1851.0, 1179.0, 33.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1900.JPG, 05-09 17:55:24, 1, Auto
1912.0, 1064.0, 32.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1901.JPG, 05-09 17:55:54, 0, Auto
1848.0, 1179.0, 34.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1901.JPG, 05-09 17:55:54, 1, Auto
1913.0, 1065.0, 31.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1902.JPG, 05-09 17:56:24, 0, Auto
1851.0, 1179.0, 33.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\60\side\1\DSC_1902.JPG, 05-09 17:56:24, 1, Auto
