1620, 2029, 43, 47, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0686.JPG, 09-09 14:54:56, 0, Start 
1665, 2040, 30, 31, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0686.JPG, 09-09 14:54:56, 1, Start 
1620.0, 2029.0, 43.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0686.JPG, 09-09 14:54:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0686.JPG, 09-09 14:54:56, 1, Auto
1620.0, 2029.0, 43.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0687.JPG, 09-09 14:55:26, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0687.JPG, 09-09 14:55:26, 1, Auto
1620.0, 2029.0, 43.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0688.JPG, 09-09 14:55:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0688.JPG, 09-09 14:55:56, 1, Auto
1618.0, 2028.0, 47.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0689.JPG, 09-09 14:56:26, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0689.JPG, 09-09 14:56:26, 1, Auto
1618.0, 2027.0, 47.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0690.JPG, 09-09 14:56:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0690.JPG, 09-09 14:56:56, 1, Auto
1618.0, 2027.0, 47.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0691.JPG, 09-09 14:57:26, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0691.JPG, 09-09 14:57:26, 1, Auto
1618.0, 2027.0, 47.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0692.JPG, 09-09 14:57:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0692.JPG, 09-09 14:57:56, 1, Auto
1617.0, 2027.0, 47.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0693.JPG, 09-09 14:58:26, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0693.JPG, 09-09 14:58:26, 1, Auto
1619.0, 2029.0, 44.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0694.JPG, 09-09 14:58:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0694.JPG, 09-09 14:58:56, 1, Auto
1618.0, 2028.0, 46.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0695.JPG, 09-09 14:59:26, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0695.JPG, 09-09 14:59:26, 1, Auto
1617.0, 2027.0, 47.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0696.JPG, 09-09 14:59:56, 0, Auto
1665.0, 2040.0, 30.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\62\side\1\DSC_0696.JPG, 09-09 14:59:56, 1, Auto
