1812, 1662, 74, 99, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0030.JPG, 01-06 23:26:22, 0, Start 
1809.0, 1659.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0036.JPG, 01-06 23:29:22, 0, Auto
1991.0, 1084.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0036.JPG, 01-06 23:29:22, 1, Auto
1805.0, 1653.0, 77.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0037.JPG, 01-06 23:29:52, 0, Auto
1989.0, 1081.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0037.JPG, 01-06 23:29:52, 1, Auto
1800.0, 1652.0, 79.0, 105.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0038.JPG, 01-06 23:30:22, 0, Auto
1985.0, 1081.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0038.JPG, 01-06 23:30:22, 1, Auto
1800.0, 1651.0, 77.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0039.JPG, 01-06 23:30:52, 0, Auto
1984.0, 1078.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0039.JPG, 01-06 23:30:52, 1, Auto
1801.0, 1652.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0040.JPG, 01-06 23:31:22, 0, Auto
1981.0, 1078.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0040.JPG, 01-06 23:31:22, 1, Auto
1800.0, 1648.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0041.JPG, 01-06 23:31:52, 0, Auto
1978.0, 1077.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0041.JPG, 01-06 23:31:52, 1, Auto
1796.0, 1646.0, 77.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0042.JPG, 01-06 23:32:22, 0, Auto
1973.0, 1075.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0042.JPG, 01-06 23:32:22, 1, Auto
1797.0, 1648.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0043.JPG, 01-06 23:32:52, 0, Auto
1972.0, 1073.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0043.JPG, 01-06 23:32:52, 1, Auto
1793.0, 1643.0, 79.0, 105.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0044.JPG, 01-06 23:33:22, 0, Auto
1967.0, 1070.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0044.JPG, 01-06 23:33:22, 1, Auto
1791.0, 1643.0, 80.0, 107.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0045.JPG, 01-06 23:33:52, 0, Auto
1963.0, 1070.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0045.JPG, 01-06 23:33:52, 1, Auto
1786.0, 1642.0, 82.0, 109.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0046.JPG, 01-06 23:34:22, 0, Auto
1961.0, 1070.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0046.JPG, 01-06 23:34:22, 1, Auto
1786.0, 1641.0, 82.0, 109.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0047.JPG, 01-06 23:34:52, 0, Auto
1959.0, 1069.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0047.JPG, 01-06 23:34:52, 1, Auto
1787.0, 1642.0, 79.0, 105.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0048.JPG, 01-06 23:35:22, 0, Auto
1954.0, 1065.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0048.JPG, 01-06 23:35:22, 1, Auto
1787.0, 1642.0, 74.0, 99.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0049.JPG, 01-06 23:35:52, 0, Auto
1950.0, 1065.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0049.JPG, 01-06 23:35:52, 1, Auto
1785.0, 1640.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0050.JPG, 01-06 23:36:22, 0, Auto
1944.0, 1063.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0050.JPG, 01-06 23:36:22, 1, Auto
1784.0, 1639.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0051.JPG, 01-06 23:36:52, 0, Auto
1941.0, 1062.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0051.JPG, 01-06 23:36:52, 1, Auto
1782.0, 1639.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0052.JPG, 01-06 23:37:22, 0, Auto
1940.0, 1061.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0052.JPG, 01-06 23:37:22, 1, Auto
1778.0, 1638.0, 75.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0053.JPG, 01-06 23:37:52, 0, Auto
1935.0, 1060.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0053.JPG, 01-06 23:37:52, 1, Auto
1778.0, 1639.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0054.JPG, 01-06 23:38:22, 0, Auto
1931.0, 1060.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0054.JPG, 01-06 23:38:22, 1, Auto
1777.0, 1639.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0055.JPG, 01-06 23:38:52, 0, Auto
1926.0, 1060.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0055.JPG, 01-06 23:38:52, 1, Auto
1775.0, 1637.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0056.JPG, 01-06 23:39:22, 0, Auto
1921.0, 1058.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0056.JPG, 01-06 23:39:22, 1, Auto
1774.0, 1638.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0057.JPG, 01-06 23:39:52, 0, Auto
1916.0, 1056.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0057.JPG, 01-06 23:39:52, 1, Auto
1773.0, 1637.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0058.JPG, 01-06 23:40:22, 0, Auto
1911.0, 1055.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0058.JPG, 01-06 23:40:22, 1, Auto
1769.0, 1639.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0059.JPG, 01-06 23:40:52, 0, Auto
1904.0, 1054.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0059.JPG, 01-06 23:40:52, 1, Auto
1769.0, 1637.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0060.JPG, 01-06 23:41:22, 0, Auto
1904.0, 1054.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0060.JPG, 01-06 23:41:22, 1, Auto
1769.0, 1637.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0061.JPG, 01-06 23:41:52, 0, Auto
1907.0, 1054.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0061.JPG, 01-06 23:41:52, 1, Auto
1772.0, 1638.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0062.JPG, 01-06 23:42:22, 0, Auto
1908.0, 1054.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0062.JPG, 01-06 23:42:22, 1, Auto
1773.0, 1638.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0063.JPG, 01-06 23:42:52, 0, Auto
1911.0, 1054.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0063.JPG, 01-06 23:42:52, 1, Auto
1774.0, 1639.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0064.JPG, 01-06 23:43:22, 0, Auto
1913.0, 1055.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0064.JPG, 01-06 23:43:22, 1, Auto
1775.0, 1639.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0065.JPG, 01-06 23:43:52, 0, Auto
1915.0, 1056.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0065.JPG, 01-06 23:43:52, 1, Auto
1776.0, 1639.0, 67.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0066.JPG, 01-06 23:44:22, 0, Auto
1916.0, 1056.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0066.JPG, 01-06 23:44:22, 1, Auto
1776.0, 1640.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0067.JPG, 01-06 23:44:52, 0, Auto
1919.0, 1057.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0067.JPG, 01-06 23:44:52, 1, Auto
1777.0, 1639.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0068.JPG, 01-06 23:45:22, 0, Auto
1921.0, 1057.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0068.JPG, 01-06 23:45:22, 1, Auto
1778.0, 1640.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0069.JPG, 01-06 23:45:52, 0, Auto
1923.0, 1058.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0069.JPG, 01-06 23:45:52, 1, Auto
1779.0, 1638.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0070.JPG, 01-06 23:46:22, 0, Auto
1925.0, 1058.0, 55.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0070.JPG, 01-06 23:46:22, 1, Auto
1780.0, 1639.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0071.JPG, 01-06 23:46:52, 0, Auto
1927.0, 1058.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0071.JPG, 01-06 23:46:52, 1, Auto
1782.0, 1640.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0072.JPG, 01-06 23:47:22, 0, Auto
1928.0, 1058.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0072.JPG, 01-06 23:47:22, 1, Auto
1782.0, 1640.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0073.JPG, 01-06 23:47:52, 0, Auto
1931.0, 1057.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0073.JPG, 01-06 23:47:52, 1, Auto
1783.0, 1639.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0074.JPG, 01-06 23:48:22, 0, Auto
1934.0, 1058.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0074.JPG, 01-06 23:48:22, 1, Auto
1784.0, 1640.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0075.JPG, 01-06 23:48:52, 0, Auto
1934.0, 1059.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0075.JPG, 01-06 23:48:52, 1, Auto
1786.0, 1641.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0076.JPG, 01-06 23:49:22, 0, Auto
1937.0, 1059.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0076.JPG, 01-06 23:49:22, 1, Auto
1787.0, 1641.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0077.JPG, 01-06 23:49:52, 0, Auto
1939.0, 1059.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0077.JPG, 01-06 23:49:52, 1, Auto
1788.0, 1641.0, 68.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0078.JPG, 01-06 23:50:22, 0, Auto
1941.0, 1061.0, 56.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0078.JPG, 01-06 23:50:22, 1, Auto
1788.0, 1641.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0079.JPG, 01-06 23:50:52, 0, Auto
1942.0, 1060.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0079.JPG, 01-06 23:50:52, 1, Auto
1789.0, 1641.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0080.JPG, 01-06 23:51:22, 0, Auto
1945.0, 1060.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0080.JPG, 01-06 23:51:22, 1, Auto
1790.0, 1641.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0081.JPG, 01-06 23:51:52, 0, Auto
1945.0, 1059.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0081.JPG, 01-06 23:51:52, 1, Auto
1790.0, 1641.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0082.JPG, 01-06 23:52:22, 0, Auto
1948.0, 1060.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0082.JPG, 01-06 23:52:22, 1, Auto
1790.0, 1640.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0083.JPG, 01-06 23:52:52, 0, Auto
1950.0, 1061.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0083.JPG, 01-06 23:52:52, 1, Auto
1791.0, 1640.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0084.JPG, 01-06 23:53:22, 0, Auto
1950.0, 1061.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0084.JPG, 01-06 23:53:22, 1, Auto
1792.0, 1640.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0085.JPG, 01-06 23:53:52, 0, Auto
1953.0, 1060.0, 61.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0085.JPG, 01-06 23:53:52, 1, Auto
1793.0, 1640.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0086.JPG, 01-06 23:54:22, 0, Auto
1955.0, 1062.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0086.JPG, 01-06 23:54:22, 1, Auto
1794.0, 1640.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0087.JPG, 01-06 23:54:52, 0, Auto
1956.0, 1062.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0087.JPG, 01-06 23:54:52, 1, Auto
1794.0, 1639.0, 74.0, 99.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0088.JPG, 01-06 23:55:22, 0, Auto
1958.0, 1063.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0088.JPG, 01-06 23:55:22, 1, Auto
1796.0, 1640.0, 73.0, 97.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0089.JPG, 01-06 23:55:52, 0, Auto
1960.0, 1061.0, 60.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0089.JPG, 01-06 23:55:52, 1, Auto
1798.0, 1641.0, 70.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0090.JPG, 01-06 23:56:22, 0, Auto
1961.0, 1063.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0090.JPG, 01-06 23:56:22, 1, Auto
1799.0, 1641.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0091.JPG, 01-06 23:56:52, 0, Auto
1964.0, 1063.0, 59.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0091.JPG, 01-06 23:56:52, 1, Auto
1799.0, 1641.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0092.JPG, 01-06 23:57:22, 0, Auto
1966.0, 1064.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0092.JPG, 01-06 23:57:22, 1, Auto
1800.0, 1641.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0093.JPG, 01-06 23:57:52, 0, Auto
1967.0, 1064.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0093.JPG, 01-06 23:57:52, 1, Auto
1800.0, 1641.0, 71.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0094.JPG, 01-06 23:58:22, 0, Auto
1969.0, 1065.0, 57.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\28\side\3\DSC_0094.JPG, 01-06 23:58:22, 1, Auto
