3100, 2026, 29, 48, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9135.JPG, 02-08 10:58:58, 0, Start 
3120.0, 2034.0, 41.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9141.JPG, 02-08 11:01:58, 1, Auto
3100.0, 2027.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9142.JPG, 02-08 11:02:28, 0, Auto
3120.0, 2033.0, 41.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9142.JPG, 02-08 11:02:28, 1, Auto
3096.0, 2027.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9143.JPG, 02-08 11:02:58, 0, Auto
3115.0, 2034.0, 41.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9143.JPG, 02-08 11:02:58, 1, Auto
3087.0, 2025.0, 30.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9144.JPG, 02-08 11:03:28, 0, Auto
3107.0, 2035.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9144.JPG, 02-08 11:03:28, 1, Auto
3079.0, 2024.0, 31.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9145.JPG, 02-08 11:03:58, 0, Auto
3099.0, 2034.0, 40.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9145.JPG, 02-08 11:03:58, 1, Auto
3074.0, 2025.0, 31.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9146.JPG, 02-08 11:04:28, 0, Auto
3095.0, 2036.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9146.JPG, 02-08 11:04:28, 1, Auto
3068.0, 2024.0, 31.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9147.JPG, 02-08 11:04:58, 0, Auto
3088.0, 2036.0, 38.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9147.JPG, 02-08 11:04:58, 1, Auto
3063.0, 2024.0, 31.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9148.JPG, 02-08 11:05:28, 0, Auto
3083.0, 2036.0, 38.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9148.JPG, 02-08 11:05:28, 1, Auto
3058.0, 2024.0, 31.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9149.JPG, 02-08 11:05:58, 0, Auto
3078.0, 2035.0, 38.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9149.JPG, 02-08 11:05:58, 1, Auto
3053.0, 2025.0, 30.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9150.JPG, 02-08 11:06:28, 0, Auto
3072.0, 2036.0, 37.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9150.JPG, 02-08 11:06:28, 1, Auto
3048.0, 2025.0, 30.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9151.JPG, 02-08 11:06:58, 0, Auto
3067.0, 2036.0, 36.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9151.JPG, 02-08 11:06:58, 1, Auto
3043.0, 2024.0, 30.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9152.JPG, 02-08 11:07:28, 0, Auto
3063.0, 2036.0, 36.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9152.JPG, 02-08 11:07:28, 1, Auto
3037.0, 2024.0, 30.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9153.JPG, 02-08 11:07:58, 0, Auto
3056.0, 2035.0, 36.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9153.JPG, 02-08 11:07:58, 1, Auto
3032.0, 2024.0, 30.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9154.JPG, 02-08 11:08:28, 0, Auto
3050.0, 2035.0, 36.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9154.JPG, 02-08 11:08:28, 1, Auto
3028.0, 2024.0, 30.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9155.JPG, 02-08 11:08:58, 0, Auto
3046.0, 2034.0, 36.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9155.JPG, 02-08 11:08:58, 1, Auto
3022.0, 2023.0, 30.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9156.JPG, 02-08 11:09:28, 0, Auto
3040.0, 2034.0, 37.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9156.JPG, 02-08 11:09:28, 1, Auto
3017.0, 2023.0, 30.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9157.JPG, 02-08 11:09:58, 0, Auto
3034.0, 2034.0, 37.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9157.JPG, 02-08 11:09:58, 1, Auto
3011.0, 2023.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9158.JPG, 02-08 11:10:28, 0, Auto
3029.0, 2034.0, 36.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9158.JPG, 02-08 11:10:28, 1, Auto
3008.0, 2023.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9159.JPG, 02-08 11:10:58, 0, Auto
3024.0, 2033.0, 36.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9159.JPG, 02-08 11:10:58, 1, Auto
3003.0, 2023.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9160.JPG, 02-08 11:11:28, 0, Auto
3018.0, 2032.0, 38.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9160.JPG, 02-08 11:11:28, 1, Auto
2998.0, 2022.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9161.JPG, 02-08 11:11:58, 0, Auto
3013.0, 2032.0, 38.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9161.JPG, 02-08 11:11:58, 1, Auto
2992.0, 2022.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9162.JPG, 02-08 11:12:28, 0, Auto
3006.0, 2031.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9162.JPG, 02-08 11:12:28, 1, Auto
2986.0, 2022.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9163.JPG, 02-08 11:12:58, 0, Auto
2999.0, 2030.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9163.JPG, 02-08 11:12:58, 1, Auto
2981.0, 2021.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9164.JPG, 02-08 11:13:28, 0, Auto
2994.0, 2030.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9164.JPG, 02-08 11:13:28, 1, Auto
2975.0, 2021.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9165.JPG, 02-08 11:13:58, 0, Auto
2988.0, 2030.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9165.JPG, 02-08 11:13:58, 1, Auto
2970.0, 2021.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9166.JPG, 02-08 11:14:28, 0, Auto
2982.0, 2029.0, 40.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9166.JPG, 02-08 11:14:28, 1, Auto
2965.0, 2019.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9167.JPG, 02-08 11:14:58, 0, Auto
2976.0, 2028.0, 40.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9167.JPG, 02-08 11:14:58, 1, Auto
2960.0, 2018.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9168.JPG, 02-08 11:15:28, 0, Auto
2971.0, 2027.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9168.JPG, 02-08 11:15:28, 1, Auto
2955.0, 2018.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9169.JPG, 02-08 11:15:58, 0, Auto
2966.0, 2027.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9169.JPG, 02-08 11:15:58, 1, Auto
2948.0, 2017.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9170.JPG, 02-08 11:16:28, 0, Auto
2958.0, 2026.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9170.JPG, 02-08 11:16:28, 1, Auto
2945.0, 2017.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9171.JPG, 02-08 11:16:58, 0, Auto
2952.0, 2026.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9171.JPG, 02-08 11:16:58, 1, Auto
2940.0, 2017.0, 28.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9172.JPG, 02-08 11:17:28, 0, Auto
2947.0, 2026.0, 39.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9172.JPG, 02-08 11:17:28, 1, Auto
2935.0, 2016.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9173.JPG, 02-08 11:17:58, 0, Auto
2942.0, 2025.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9173.JPG, 02-08 11:17:58, 1, Auto
2930.0, 2015.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9174.JPG, 02-08 11:18:28, 0, Auto
2935.0, 2024.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9174.JPG, 02-08 11:18:28, 1, Auto
2924.0, 2014.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9175.JPG, 02-08 11:18:58, 0, Auto
2928.0, 2024.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9175.JPG, 02-08 11:18:58, 1, Auto
2921.0, 2015.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9176.JPG, 02-08 11:19:28, 0, Auto
2924.0, 2024.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9176.JPG, 02-08 11:19:28, 1, Auto
2916.0, 2014.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9177.JPG, 02-08 11:19:58, 0, Auto
2918.0, 2023.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9177.JPG, 02-08 11:19:58, 1, Auto
2912.0, 2013.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9178.JPG, 02-08 11:20:28, 0, Auto
2913.0, 2022.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9178.JPG, 02-08 11:20:28, 1, Auto
2911.0, 2013.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9179.JPG, 02-08 11:20:58, 0, Auto
2909.0, 2022.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9179.JPG, 02-08 11:20:58, 1, Auto
2910.0, 2012.0, 29.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 0, Auto
2902.0, 2019.0, 39.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 1, Auto
2198, 1933, 108, 89, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 0, Start 
2856, 1996, 70, 52, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 1, Start 
2198.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 0, Auto
2856.0, 1996.0, 70.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9180.JPG, 02-08 11:21:28, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9181.JPG, 02-08 11:21:58, 0, Auto
2853.0, 1995.0, 73.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9181.JPG, 02-08 11:21:58, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9182.JPG, 02-08 11:22:28, 0, Auto
2851.0, 1996.0, 71.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9182.JPG, 02-08 11:22:28, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9183.JPG, 02-08 11:22:58, 0, Auto
2844.0, 1994.0, 71.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9183.JPG, 02-08 11:22:58, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9184.JPG, 02-08 11:23:28, 0, Auto
2841.0, 1994.0, 71.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9184.JPG, 02-08 11:23:28, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9185.JPG, 02-08 11:23:58, 0, Auto
2841.0, 1995.0, 70.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9185.JPG, 02-08 11:23:58, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9186.JPG, 02-08 11:24:28, 0, Auto
2837.0, 1995.0, 70.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9186.JPG, 02-08 11:24:28, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9187.JPG, 02-08 11:24:58, 0, Auto
2832.0, 1994.0, 71.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9187.JPG, 02-08 11:24:58, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9188.JPG, 02-08 11:25:28, 0, Auto
2829.0, 1993.0, 73.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9188.JPG, 02-08 11:25:28, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9189.JPG, 02-08 11:25:58, 0, Auto
2826.0, 1993.0, 71.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9189.JPG, 02-08 11:25:58, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9190.JPG, 02-08 11:26:28, 0, Auto
2823.0, 1991.0, 73.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9190.JPG, 02-08 11:26:28, 1, Auto
2199.0, 1932.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9191.JPG, 02-08 11:26:58, 0, Auto
2818.0, 1989.0, 79.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9191.JPG, 02-08 11:26:58, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9192.JPG, 02-08 11:27:28, 0, Auto
2817.0, 1991.0, 73.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9192.JPG, 02-08 11:27:28, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9193.JPG, 02-08 11:27:58, 0, Auto
2813.0, 1990.0, 74.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9193.JPG, 02-08 11:27:58, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9194.JPG, 02-08 11:28:28, 0, Auto
2810.0, 1988.0, 76.0, 56.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9194.JPG, 02-08 11:28:28, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9195.JPG, 02-08 11:28:58, 0, Auto
2808.0, 1988.0, 77.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9195.JPG, 02-08 11:28:58, 1, Auto
2198.0, 1932.0, 110.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9196.JPG, 02-08 11:29:28, 0, Auto
2802.0, 1986.0, 84.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9196.JPG, 02-08 11:29:28, 1, Auto
2199.0, 1933.0, 108.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9197.JPG, 02-08 11:29:58, 0, Auto
2801.0, 1984.0, 84.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\1\DSC_9197.JPG, 02-08 11:29:58, 1, Auto
