1904, 2342, 87, 92, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7335.JPG, 19-10 16:23:26, 0, Start 
2056, 1904, 58, 31, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7335.JPG, 19-10 16:23:26, 1, Start 
1904.0, 2342.0, 87.0, 92.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7335.JPG, 19-10 16:23:26, 0, Auto
2056.0, 1904.0, 58.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7335.JPG, 19-10 16:23:26, 1, Auto
1899.0, 2340.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7336.JPG, 19-10 16:23:56, 0, Auto
2038.0, 1915.0, 58.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7336.JPG, 19-10 16:23:56, 1, Auto
1892.0, 2342.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7337.JPG, 19-10 16:24:26, 0, Auto
2032.0, 1904.0, 55.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7337.JPG, 19-10 16:24:26, 1, Auto
1894.0, 2308.0, 80.0, 85.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7338.JPG, 19-10 16:24:56, 0, Auto
2023.0, 1904.0, 55.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7338.JPG, 19-10 16:24:56, 1, Auto
1885.0, 2300.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7339.JPG, 19-10 16:25:26, 0, Auto
2009.0, 1904.0, 55.0, 29.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7339.JPG, 19-10 16:25:26, 1, Auto
1879.0, 2294.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7340.JPG, 19-10 16:25:56, 0, Auto
1996.0, 1906.0, 52.0, 28.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7340.JPG, 19-10 16:25:56, 1, Auto
1873.0, 2284.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7341.JPG, 19-10 16:26:26, 0, Auto
1986.0, 1901.0, 50.0, 27.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7341.JPG, 19-10 16:26:26, 1, Auto
1858.0, 2311.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7342.JPG, 19-10 16:26:56, 0, Auto
1973.0, 1897.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7342.JPG, 19-10 16:26:56, 1, Auto
1850.0, 2300.0, 87.0, 92.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7343.JPG, 19-10 16:27:26, 0, Auto
1958.0, 1892.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7343.JPG, 19-10 16:27:26, 1, Auto
1842.0, 2287.0, 87.0, 92.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7344.JPG, 19-10 16:27:56, 0, Auto
1944.0, 1889.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7344.JPG, 19-10 16:27:56, 1, Auto
1836.0, 2280.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7345.JPG, 19-10 16:28:26, 0, Auto
1930.0, 1887.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7345.JPG, 19-10 16:28:26, 1, Auto
1829.0, 2265.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7346.JPG, 19-10 16:28:56, 0, Auto
1915.0, 1879.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7346.JPG, 19-10 16:28:56, 1, Auto
1824.0, 2252.0, 82.0, 87.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7347.JPG, 19-10 16:29:26, 0, Auto
1902.0, 1871.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7347.JPG, 19-10 16:29:26, 1, Auto
1817.0, 2235.0, 82.0, 87.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7348.JPG, 19-10 16:29:56, 0, Auto
1885.0, 1880.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7348.JPG, 19-10 16:29:56, 1, Auto
1809.0, 2217.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7349.JPG, 19-10 16:30:26, 0, Auto
1871.0, 1883.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7349.JPG, 19-10 16:30:26, 1, Auto
1795.0, 2236.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7350.JPG, 19-10 16:30:56, 0, Auto
1858.0, 1878.0, 49.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7350.JPG, 19-10 16:30:56, 1, Auto
1803.0, 2212.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7351.JPG, 19-10 16:31:26, 0, Auto
1858.0, 1888.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7351.JPG, 19-10 16:31:26, 1, Auto
1809.0, 2193.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7352.JPG, 19-10 16:31:56, 0, Auto
1862.0, 1891.0, 49.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7352.JPG, 19-10 16:31:56, 1, Auto
1816.0, 2177.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7353.JPG, 19-10 16:32:26, 0, Auto
1866.0, 1896.0, 48.0, 25.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7353.JPG, 19-10 16:32:26, 1, Auto
1823.0, 2154.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7354.JPG, 19-10 16:32:56, 0, Auto
1868.0, 1902.0, 49.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7354.JPG, 19-10 16:32:56, 1, Auto
1830.0, 2132.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7355.JPG, 19-10 16:33:26, 0, Auto
1871.0, 1907.0, 49.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7355.JPG, 19-10 16:33:26, 1, Auto
1831.0, 2155.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7356.JPG, 19-10 16:33:56, 0, Auto
1874.0, 1920.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7356.JPG, 19-10 16:33:56, 1, Auto
1839.0, 2135.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7357.JPG, 19-10 16:34:26, 0, Auto
1877.0, 1927.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7357.JPG, 19-10 16:34:26, 1, Auto
1845.0, 2116.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7358.JPG, 19-10 16:34:56, 0, Auto
1884.0, 1909.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7358.JPG, 19-10 16:34:56, 1, Auto
1853.0, 2094.0, 85.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7359.JPG, 19-10 16:35:26, 0, Auto
1886.0, 1906.0, 50.0, 27.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7359.JPG, 19-10 16:35:26, 1, Auto
1861.0, 2074.0, 84.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7360.JPG, 19-10 16:35:56, 0, Auto
1891.0, 1917.0, 50.0, 26.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\70\side\1\DSC_7360.JPG, 19-10 16:35:56, 1, Auto
