4817, 1620, 130, 151, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5623.JPG, 30-07 10:32:34, 0, Start 
4996.0, 1245.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5627.JPG, 30-07 10:34:34, 1, Auto
4713.0, 1579.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5628.JPG, 30-07 10:35:04, 0, Auto
4955.0, 1233.0, 199.0, 254.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5628.JPG, 30-07 10:35:04, 1, Auto
4688.0, 1569.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5629.JPG, 30-07 10:35:34, 0, Auto
4922.0, 1221.0, 199.0, 254.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5629.JPG, 30-07 10:35:34, 1, Auto
4665.0, 1561.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5630.JPG, 30-07 10:36:04, 0, Auto
4873.0, 1230.0, 207.0, 265.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5630.JPG, 30-07 10:36:04, 1, Auto
4640.0, 1551.0, 127.0, 148.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5631.JPG, 30-07 10:36:34, 0, Auto
4835.0, 1249.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5631.JPG, 30-07 10:36:34, 1, Auto
4615.0, 1541.0, 127.0, 148.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5632.JPG, 30-07 10:37:04, 0, Auto
4772.0, 1277.0, 203.0, 260.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5632.JPG, 30-07 10:37:04, 1, Auto
4591.0, 1533.0, 127.0, 148.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5633.JPG, 30-07 10:37:34, 0, Auto
4738.0, 1272.0, 207.0, 265.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5633.JPG, 30-07 10:37:34, 1, Auto
4567.0, 1524.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5634.JPG, 30-07 10:38:04, 0, Auto
4693.0, 1269.0, 211.0, 270.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5634.JPG, 30-07 10:38:04, 1, Auto
4544.0, 1518.0, 120.0, 140.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5635.JPG, 30-07 10:38:34, 0, Auto
4666.0, 1274.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5635.JPG, 30-07 10:38:34, 1, Auto
4513.0, 1504.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5636.JPG, 30-07 10:39:04, 0, Auto
4625.0, 1267.0, 203.0, 260.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5636.JPG, 30-07 10:39:04, 1, Auto
4489.0, 1497.0, 125.0, 145.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5637.JPG, 30-07 10:39:34, 0, Auto
4551.0, 1342.0, 203.0, 260.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5637.JPG, 30-07 10:39:34, 1, Auto
4461.0, 1485.0, 130.0, 151.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5638.JPG, 30-07 10:40:04, 0, Auto
4518.0, 1345.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5638.JPG, 30-07 10:40:04, 1, Auto
4434.0, 1474.0, 130.0, 151.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5639.JPG, 30-07 10:40:34, 0, Auto
4486.0, 1334.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5639.JPG, 30-07 10:40:34, 1, Auto
4405.0, 1464.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5640.JPG, 30-07 10:41:04, 0, Auto
4450.0, 1326.0, 199.0, 254.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5640.JPG, 30-07 10:41:04, 1, Auto
4377.0, 1453.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5641.JPG, 30-07 10:41:34, 0, Auto
4431.0, 1310.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5641.JPG, 30-07 10:41:34, 1, Auto
4351.0, 1446.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5642.JPG, 30-07 10:42:04, 0, Auto
4399.0, 1309.0, 187.0, 240.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5642.JPG, 30-07 10:42:04, 1, Auto
4324.0, 1434.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5643.JPG, 30-07 10:42:34, 0, Auto
4372.0, 1288.0, 191.0, 245.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5643.JPG, 30-07 10:42:34, 1, Auto
4298.0, 1427.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5644.JPG, 30-07 10:43:04, 0, Auto
4346.0, 1279.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5644.JPG, 30-07 10:43:04, 1, Auto
4269.0, 1415.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5645.JPG, 30-07 10:43:34, 0, Auto
4307.0, 1272.0, 203.0, 260.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5645.JPG, 30-07 10:43:34, 1, Auto
4244.0, 1410.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5646.JPG, 30-07 10:44:04, 0, Auto
4288.0, 1258.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5646.JPG, 30-07 10:44:04, 1, Auto
4216.0, 1400.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5647.JPG, 30-07 10:44:34, 0, Auto
4261.0, 1255.0, 195.0, 249.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5647.JPG, 30-07 10:44:34, 1, Auto
4183.0, 1387.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5648.JPG, 30-07 10:45:04, 0, Auto
4219.0, 1238.0, 203.0, 260.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5648.JPG, 30-07 10:45:04, 1, Auto
4153.0, 1373.0, 141.0, 163.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5649.JPG, 30-07 10:45:34, 0, Auto
4194.0, 1215.0, 207.0, 265.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5649.JPG, 30-07 10:45:34, 1, Auto
4127.0, 1367.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5650.JPG, 30-07 10:46:04, 0, Auto
4162.0, 1208.0, 207.0, 265.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5650.JPG, 30-07 10:46:04, 1, Auto
4088.0, 1355.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5651.JPG, 30-07 10:46:34, 0, Auto
4128.0, 1190.0, 211.0, 270.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5651.JPG, 30-07 10:46:34, 1, Auto
4059.0, 1344.0, 133.0, 154.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5652.JPG, 30-07 10:47:04, 0, Auto
4099.0, 1187.0, 211.0, 270.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5652.JPG, 30-07 10:47:04, 1, Auto
4024.0, 1330.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5653.JPG, 30-07 10:47:34, 0, Auto
4057.0, 1174.0, 215.0, 275.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5653.JPG, 30-07 10:47:34, 1, Auto
3997.0, 1325.0, 138.0, 160.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5654.JPG, 30-07 10:48:04, 0, Auto
4034.0, 1147.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5654.JPG, 30-07 10:48:04, 1, Auto
3963.0, 1313.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5655.JPG, 30-07 10:48:34, 0, Auto
3996.0, 1142.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5655.JPG, 30-07 10:48:34, 1, Auto
3923.0, 1298.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5656.JPG, 30-07 10:49:04, 0, Auto
3957.0, 1133.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5656.JPG, 30-07 10:49:04, 1, Auto
3897.0, 1294.0, 138.0, 160.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5657.JPG, 30-07 10:49:34, 0, Auto
3930.0, 1127.0, 211.0, 270.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5657.JPG, 30-07 10:49:34, 1, Auto
3861.0, 1278.0, 141.0, 163.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5658.JPG, 30-07 10:50:04, 0, Auto
3899.0, 1111.0, 215.0, 275.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5658.JPG, 30-07 10:50:04, 1, Auto
3822.0, 1263.0, 144.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5659.JPG, 30-07 10:50:34, 0, Auto
3868.0, 1097.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5659.JPG, 30-07 10:50:34, 1, Auto
3792.0, 1261.0, 144.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5660.JPG, 30-07 10:51:04, 0, Auto
3820.0, 1082.0, 224.0, 287.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5660.JPG, 30-07 10:51:04, 1, Auto
3753.0, 1245.0, 146.0, 170.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5661.JPG, 30-07 10:51:34, 0, Auto
3793.0, 1070.0, 224.0, 287.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5661.JPG, 30-07 10:51:34, 1, Auto
3719.0, 1233.0, 144.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5662.JPG, 30-07 10:52:04, 0, Auto
3753.0, 1066.0, 224.0, 287.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5662.JPG, 30-07 10:52:04, 1, Auto
3675.0, 1218.0, 144.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5663.JPG, 30-07 10:52:34, 0, Auto
3716.0, 1056.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5663.JPG, 30-07 10:52:34, 1, Auto
3646.0, 1213.0, 144.0, 167.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5664.JPG, 30-07 10:53:04, 0, Auto
3682.0, 1047.0, 215.0, 275.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5664.JPG, 30-07 10:53:04, 1, Auto
3599.0, 1196.0, 146.0, 170.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5665.JPG, 30-07 10:53:34, 0, Auto
3634.0, 1031.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5665.JPG, 30-07 10:53:34, 1, Auto
3559.0, 1181.0, 149.0, 173.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5666.JPG, 30-07 10:54:04, 0, Auto
3599.0, 1023.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5666.JPG, 30-07 10:54:04, 1, Auto
3514.0, 1169.0, 149.0, 173.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5667.JPG, 30-07 10:54:34, 0, Auto
3559.0, 1011.0, 224.0, 287.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5667.JPG, 30-07 10:54:34, 1, Auto
3480.0, 1160.0, 146.0, 170.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5668.JPG, 30-07 10:55:04, 0, Auto
3520.0, 1001.0, 224.0, 287.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5668.JPG, 30-07 10:55:04, 1, Auto
3436.0, 1155.0, 141.0, 163.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5669.JPG, 30-07 10:55:34, 0, Auto
3482.0, 991.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5669.JPG, 30-07 10:55:34, 1, Auto
3427.0, 1155.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5670.JPG, 30-07 10:56:04, 0, Auto
3464.0, 990.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5670.JPG, 30-07 10:56:04, 1, Auto
3418.0, 1154.0, 135.0, 157.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 0, Auto
3453.0, 982.0, 220.0, 281.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 1, Auto
3002, 908, 60, 48, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 0, Start 
2848, 1037, 61, 74, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 1, Start 
3002.0, 908.0, 60.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 0, Auto
2848.0, 1037.0, 61.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5671.JPG, 30-07 10:56:34, 1, Auto
3000.0, 906.0, 62.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5672.JPG, 30-07 10:57:04, 0, Auto
2836.0, 1041.0, 62.0, 75.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5672.JPG, 30-07 10:57:04, 1, Auto
2999.0, 906.0, 64.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5673.JPG, 30-07 10:57:34, 0, Auto
2829.0, 1040.0, 65.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5673.JPG, 30-07 10:57:34, 1, Auto
2997.0, 903.0, 66.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5674.JPG, 30-07 10:58:04, 0, Auto
2829.0, 1038.0, 61.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5674.JPG, 30-07 10:58:04, 1, Auto
2997.0, 903.0, 66.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5675.JPG, 30-07 10:58:34, 0, Auto
2828.0, 1036.0, 61.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5675.JPG, 30-07 10:58:34, 1, Auto
2996.0, 902.0, 65.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5676.JPG, 30-07 10:59:04, 0, Auto
2823.0, 1037.0, 61.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5676.JPG, 30-07 10:59:04, 1, Auto
2993.0, 900.0, 69.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5677.JPG, 30-07 10:59:34, 0, Auto
2821.0, 1037.0, 59.0, 71.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5677.JPG, 30-07 10:59:34, 1, Auto
2992.0, 896.0, 70.0, 56.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5678.JPG, 30-07 11:00:04, 0, Auto
2805.0, 1040.0, 59.0, 71.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5678.JPG, 30-07 11:00:04, 1, Auto
2988.0, 894.0, 76.0, 61.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5679.JPG, 30-07 11:00:34, 0, Auto
2801.0, 1041.0, 57.0, 70.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5679.JPG, 30-07 11:00:34, 1, Auto
2988.0, 892.0, 75.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5680.JPG, 30-07 11:01:04, 0, Auto
2796.0, 1038.0, 56.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5680.JPG, 30-07 11:01:04, 1, Auto
2985.0, 890.0, 79.0, 63.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5681.JPG, 30-07 11:01:34, 0, Auto
2795.0, 1038.0, 55.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5681.JPG, 30-07 11:01:34, 1, Auto
2983.0, 890.0, 81.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5682.JPG, 30-07 11:02:04, 0, Auto
2792.0, 1036.0, 55.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5682.JPG, 30-07 11:02:04, 1, Auto
2983.0, 889.0, 81.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5683.JPG, 30-07 11:02:34, 0, Auto
2791.0, 1035.0, 55.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5683.JPG, 30-07 11:02:34, 1, Auto
2981.0, 888.0, 84.0, 67.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5684.JPG, 30-07 11:03:04, 0, Auto
2788.0, 1034.0, 56.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5684.JPG, 30-07 11:03:04, 1, Auto
2978.0, 886.0, 87.0, 70.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5685.JPG, 30-07 11:03:34, 0, Auto
2785.0, 1031.0, 57.0, 70.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\120\side\1\DSC_5685.JPG, 30-07 11:03:34, 1, Auto
