2409, 2105, 55, 44, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5845.JPG, 26-11 00:05:10, 0, Start 
2599, 2100, 72, 68, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5845.JPG, 26-11 00:05:10, 1, Start 
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5845.JPG, 26-11 00:05:10, 0, Auto
2601.0, 2101.0, 69.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5845.JPG, 26-11 00:05:10, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5846.JPG, 26-11 00:05:40, 0, Auto
2600.0, 2101.0, 72.0, 68.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5846.JPG, 26-11 00:05:40, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5847.JPG, 26-11 00:06:10, 0, Auto
2598.0, 2098.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5847.JPG, 26-11 00:06:10, 1, Auto
2407.0, 2104.0, 58.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5848.JPG, 26-11 00:06:40, 0, Auto
2598.0, 2098.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5848.JPG, 26-11 00:06:40, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5849.JPG, 26-11 00:07:10, 0, Auto
2598.0, 2098.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5849.JPG, 26-11 00:07:10, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5850.JPG, 26-11 00:07:40, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5850.JPG, 26-11 00:07:40, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5851.JPG, 26-11 00:08:10, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5851.JPG, 26-11 00:08:10, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5852.JPG, 26-11 00:08:40, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5852.JPG, 26-11 00:08:40, 1, Auto
2410.0, 2107.0, 52.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5853.JPG, 26-11 00:09:10, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5853.JPG, 26-11 00:09:10, 1, Auto
2411.0, 2107.0, 50.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5854.JPG, 26-11 00:09:40, 0, Auto
2598.0, 2097.0, 79.0, 75.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5854.JPG, 26-11 00:09:40, 1, Auto
2408.0, 2106.0, 52.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5855.JPG, 26-11 00:10:10, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5855.JPG, 26-11 00:10:10, 1, Auto
2407.0, 2105.0, 54.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5856.JPG, 26-11 00:10:40, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5856.JPG, 26-11 00:10:40, 1, Auto
2407.0, 2104.0, 56.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5857.JPG, 26-11 00:11:10, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5857.JPG, 26-11 00:11:10, 1, Auto
2406.0, 2104.0, 60.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5858.JPG, 26-11 00:11:40, 0, Auto
2599.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5858.JPG, 26-11 00:11:40, 1, Auto
2409.0, 2105.0, 56.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5859.JPG, 26-11 00:12:10, 0, Auto
2598.0, 2098.0, 78.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5859.JPG, 26-11 00:12:10, 1, Auto
2409.0, 2106.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5860.JPG, 26-11 00:12:40, 0, Auto
2598.0, 2098.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5860.JPG, 26-11 00:12:40, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5861.JPG, 26-11 00:13:10, 0, Auto
2599.0, 2098.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5861.JPG, 26-11 00:13:10, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5862.JPG, 26-11 00:13:40, 0, Auto
2598.0, 2098.0, 78.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5862.JPG, 26-11 00:13:40, 1, Auto
2409.0, 2105.0, 55.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5863.JPG, 26-11 00:14:10, 0, Auto
2599.0, 2099.0, 75.0, 71.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5863.JPG, 26-11 00:14:10, 1, Auto
2410.0, 2107.0, 52.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5864.JPG, 26-11 00:14:40, 0, Auto
2598.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5864.JPG, 26-11 00:14:40, 1, Auto
2410.0, 2106.0, 51.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5865.JPG, 26-11 00:15:10, 0, Auto
2598.0, 2099.0, 76.0, 72.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5865.JPG, 26-11 00:15:10, 1, Auto
2408.0, 2105.0, 53.0, 42.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5866.JPG, 26-11 00:15:40, 0, Auto
2598.0, 2098.0, 78.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5866.JPG, 26-11 00:15:40, 1, Auto
2410.0, 2107.0, 51.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5867.JPG, 26-11 00:16:10, 0, Auto
2599.0, 2099.0, 75.0, 71.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\92\side\3\DSC_5867.JPG, 26-11 00:16:10, 1, Auto
