1868, 1145, 32, 65, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2210.JPG, 29-12 17:45:54, 0, Start 
1682.0, 1231.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2225.JPG, 29-12 17:53:24, 0, Auto
1763.0, 1286.0, 59.0, 87.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2225.JPG, 29-12 17:53:24, 1, Auto
1683.0, 1234.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2226.JPG, 29-12 17:53:54, 0, Auto
1760.0, 1286.0, 61.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2226.JPG, 29-12 17:53:54, 1, Auto
1683.0, 1238.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2227.JPG, 29-12 17:54:24, 0, Auto
1759.0, 1287.0, 61.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2227.JPG, 29-12 17:54:24, 1, Auto
1683.0, 1241.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2228.JPG, 29-12 17:54:54, 0, Auto
1758.0, 1289.0, 61.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2228.JPG, 29-12 17:54:54, 1, Auto
1684.0, 1245.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2229.JPG, 29-12 17:55:24, 0, Auto
1758.0, 1291.0, 62.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2229.JPG, 29-12 17:55:24, 1, Auto
1684.0, 1248.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2230.JPG, 29-12 17:55:54, 0, Auto
1756.0, 1293.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2230.JPG, 29-12 17:55:54, 1, Auto
1684.0, 1255.0, 30.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2231.JPG, 29-12 17:56:24, 0, Auto
1755.0, 1299.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2231.JPG, 29-12 17:56:24, 1, Auto
1685.0, 1259.0, 29.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2232.JPG, 29-12 17:56:54, 0, Auto
1755.0, 1303.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2232.JPG, 29-12 17:56:54, 1, Auto
1685.0, 1262.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2233.JPG, 29-12 17:57:24, 0, Auto
1755.0, 1304.0, 62.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2233.JPG, 29-12 17:57:24, 1, Auto
1685.0, 1265.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2234.JPG, 29-12 17:57:54, 0, Auto
1754.0, 1306.0, 62.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2234.JPG, 29-12 17:57:54, 1, Auto
1686.0, 1267.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2235.JPG, 29-12 17:58:24, 0, Auto
1754.0, 1307.0, 61.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2235.JPG, 29-12 17:58:24, 1, Auto
1686.0, 1271.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2236.JPG, 29-12 17:58:54, 0, Auto
1752.0, 1310.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2236.JPG, 29-12 17:58:54, 1, Auto
1686.0, 1273.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2237.JPG, 29-12 17:59:24, 0, Auto
1752.0, 1310.0, 62.0, 93.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2237.JPG, 29-12 17:59:24, 1, Auto
1686.0, 1273.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2238.JPG, 29-12 17:59:54, 0, Auto
1750.0, 1309.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2238.JPG, 29-12 17:59:54, 1, Auto
1686.0, 1275.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2239.JPG, 29-12 18:00:24, 0, Auto
1750.0, 1308.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2239.JPG, 29-12 18:00:24, 1, Auto
1686.0, 1275.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2240.JPG, 29-12 18:00:54, 0, Auto
1749.0, 1308.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2240.JPG, 29-12 18:00:54, 1, Auto
1686.0, 1276.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2241.JPG, 29-12 18:01:24, 0, Auto
1749.0, 1307.0, 63.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2241.JPG, 29-12 18:01:24, 1, Auto
1685.0, 1276.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2242.JPG, 29-12 18:01:54, 0, Auto
1748.0, 1306.0, 65.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2242.JPG, 29-12 18:01:54, 1, Auto
1685.0, 1277.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2243.JPG, 29-12 18:02:24, 0, Auto
1747.0, 1306.0, 65.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2243.JPG, 29-12 18:02:24, 1, Auto
1685.0, 1277.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2244.JPG, 29-12 18:02:54, 0, Auto
1746.0, 1305.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2244.JPG, 29-12 18:02:54, 1, Auto
1686.0, 1278.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2245.JPG, 29-12 18:03:24, 0, Auto
1744.0, 1304.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2245.JPG, 29-12 18:03:24, 1, Auto
1685.0, 1279.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2246.JPG, 29-12 18:03:54, 0, Auto
1744.0, 1304.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2246.JPG, 29-12 18:03:54, 1, Auto
1685.0, 1280.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2247.JPG, 29-12 18:04:24, 0, Auto
1743.0, 1303.0, 69.0, 102.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2247.JPG, 29-12 18:04:24, 1, Auto
1684.0, 1280.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2248.JPG, 29-12 18:04:54, 0, Auto
1742.0, 1301.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2248.JPG, 29-12 18:04:54, 1, Auto
1684.0, 1280.0, 28.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2249.JPG, 29-12 18:05:24, 0, Auto
1742.0, 1301.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2249.JPG, 29-12 18:05:24, 1, Auto
1685.0, 1281.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2250.JPG, 29-12 18:05:54, 0, Auto
1741.0, 1299.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2250.JPG, 29-12 18:05:54, 1, Auto
1686.0, 1281.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2251.JPG, 29-12 18:06:24, 0, Auto
1740.0, 1298.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2251.JPG, 29-12 18:06:24, 1, Auto
1685.0, 1281.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2252.JPG, 29-12 18:06:54, 0, Auto
1740.0, 1298.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2252.JPG, 29-12 18:06:54, 1, Auto
1685.0, 1280.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2253.JPG, 29-12 18:07:24, 0, Auto
1739.0, 1294.0, 73.0, 109.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2253.JPG, 29-12 18:07:24, 1, Auto
1686.0, 1280.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2254.JPG, 29-12 18:07:54, 0, Auto
1739.0, 1292.0, 73.0, 109.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2254.JPG, 29-12 18:07:54, 1, Auto
1686.0, 1279.0, 28.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2255.JPG, 29-12 18:08:24, 0, Auto
1739.0, 1291.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2255.JPG, 29-12 18:08:24, 1, Auto
1687.0, 1280.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2256.JPG, 29-12 18:08:54, 0, Auto
1739.0, 1289.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2256.JPG, 29-12 18:08:54, 1, Auto
1688.0, 1279.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2257.JPG, 29-12 18:09:24, 0, Auto
1738.0, 1287.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2257.JPG, 29-12 18:09:24, 1, Auto
1689.0, 1278.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2258.JPG, 29-12 18:09:54, 0, Auto
1739.0, 1285.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2258.JPG, 29-12 18:09:54, 1, Auto
1692.0, 1280.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2259.JPG, 29-12 18:10:24, 0, Auto
1738.0, 1284.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2259.JPG, 29-12 18:10:24, 1, Auto
1691.0, 1278.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2260.JPG, 29-12 18:10:54, 0, Auto
1738.0, 1281.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2260.JPG, 29-12 18:10:54, 1, Auto
1692.0, 1274.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2261.JPG, 29-12 18:11:24, 0, Auto
1738.0, 1277.0, 71.0, 106.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2261.JPG, 29-12 18:11:24, 1, Auto
1692.0, 1272.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2262.JPG, 29-12 18:11:54, 0, Auto
1737.0, 1274.0, 70.0, 104.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2262.JPG, 29-12 18:11:54, 1, Auto
1693.0, 1269.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2263.JPG, 29-12 18:12:24, 0, Auto
1738.0, 1271.0, 69.0, 102.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2263.JPG, 29-12 18:12:24, 1, Auto
1694.0, 1266.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2264.JPG, 29-12 18:12:54, 0, Auto
1737.0, 1266.0, 69.0, 102.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2264.JPG, 29-12 18:12:54, 1, Auto
1695.0, 1264.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2265.JPG, 29-12 18:13:24, 0, Auto
1739.0, 1264.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2265.JPG, 29-12 18:13:24, 1, Auto
1697.0, 1265.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2266.JPG, 29-12 18:13:54, 0, Auto
1739.0, 1263.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2266.JPG, 29-12 18:13:54, 1, Auto
1698.0, 1264.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2267.JPG, 29-12 18:14:24, 0, Auto
1739.0, 1262.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2267.JPG, 29-12 18:14:24, 1, Auto
1698.0, 1264.0, 27.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2268.JPG, 29-12 18:14:54, 0, Auto
1738.0, 1261.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2268.JPG, 29-12 18:14:54, 1, Auto
1700.0, 1265.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2269.JPG, 29-12 18:15:24, 0, Auto
1738.0, 1261.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2269.JPG, 29-12 18:15:24, 1, Auto
1700.0, 1264.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2270.JPG, 29-12 18:15:54, 0, Auto
1738.0, 1261.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2270.JPG, 29-12 18:15:54, 1, Auto
1702.0, 1262.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2271.JPG, 29-12 18:16:24, 0, Auto
1738.0, 1256.0, 67.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2271.JPG, 29-12 18:16:24, 1, Auto
1705.0, 1260.0, 27.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2272.JPG, 29-12 18:16:54, 0, Auto
1740.0, 1250.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2272.JPG, 29-12 18:16:54, 1, Auto
1703.0, 1253.0, 27.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2273.JPG, 29-12 18:17:24, 0, Auto
1741.0, 1249.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2273.JPG, 29-12 18:17:24, 1, Auto
1703.0, 1249.0, 27.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2274.JPG, 29-12 18:17:54, 0, Auto
1741.0, 1245.0, 66.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\102\side\3\DSC_2274.JPG, 29-12 18:17:54, 1, Auto
