1697, 2248, 62, 60, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4560.JPG, 09-11 19:07:14, 0, Start 
1954, 2123, 94, 65, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4560.JPG, 09-11 19:07:14, 1, Start 
1697.0, 2248.0, 62.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4560.JPG, 09-11 19:07:14, 0, Auto
1954.0, 2123.0, 94.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4560.JPG, 09-11 19:07:14, 1, Auto
1677.0, 2252.0, 62.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4561.JPG, 09-11 19:07:44, 0, Auto
1921.0, 2127.0, 96.0, 66.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4561.JPG, 09-11 19:07:44, 1, Auto
1665.0, 2258.0, 57.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4562.JPG, 09-11 19:08:14, 0, Auto
1897.0, 2130.0, 90.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4562.JPG, 09-11 19:08:14, 1, Auto
1663.0, 2259.0, 61.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4563.JPG, 09-11 19:08:44, 0, Auto
1897.0, 2130.0, 94.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4563.JPG, 09-11 19:08:44, 1, Auto
1667.0, 2264.0, 57.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4564.JPG, 09-11 19:09:14, 0, Auto
1898.0, 2135.0, 92.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4564.JPG, 09-11 19:09:14, 1, Auto
1668.0, 2268.0, 55.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4565.JPG, 09-11 19:09:44, 0, Auto
1898.0, 2139.0, 89.0, 61.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4565.JPG, 09-11 19:09:44, 1, Auto
1668.0, 2270.0, 54.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4566.JPG, 09-11 19:10:14, 0, Auto
1898.0, 2139.0, 90.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4566.JPG, 09-11 19:10:14, 1, Auto
1667.0, 2270.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4567.JPG, 09-11 19:10:44, 0, Auto
1897.0, 2140.0, 90.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4567.JPG, 09-11 19:10:44, 1, Auto
1666.0, 2273.0, 60.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4568.JPG, 09-11 19:11:14, 0, Auto
1899.0, 2146.0, 85.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4568.JPG, 09-11 19:11:14, 1, Auto
1666.0, 2276.0, 60.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4569.JPG, 09-11 19:11:44, 0, Auto
1899.0, 2148.0, 85.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4569.JPG, 09-11 19:11:44, 1, Auto
1666.0, 2279.0, 60.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4570.JPG, 09-11 19:12:14, 0, Auto
1898.0, 2151.0, 87.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4570.JPG, 09-11 19:12:14, 1, Auto
1666.0, 2282.0, 60.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4571.JPG, 09-11 19:12:44, 0, Auto
1896.0, 2154.0, 85.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4571.JPG, 09-11 19:12:44, 1, Auto
1665.0, 2285.0, 60.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4572.JPG, 09-11 19:13:14, 0, Auto
1895.0, 2155.0, 85.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4572.JPG, 09-11 19:13:14, 1, Auto
1666.0, 2290.0, 57.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4573.JPG, 09-11 19:13:44, 0, Auto
1894.0, 2159.0, 87.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4573.JPG, 09-11 19:13:44, 1, Auto
1668.0, 2296.0, 55.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4574.JPG, 09-11 19:14:14, 0, Auto
1888.0, 2163.0, 89.0, 61.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4574.JPG, 09-11 19:14:14, 1, Auto
1664.0, 2301.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4575.JPG, 09-11 19:14:44, 0, Auto
1883.0, 2168.0, 87.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4575.JPG, 09-11 19:14:44, 1, Auto
1665.0, 2304.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4576.JPG, 09-11 19:15:14, 0, Auto
1887.0, 2173.0, 83.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4576.JPG, 09-11 19:15:14, 1, Auto
1664.0, 2308.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4577.JPG, 09-11 19:15:44, 0, Auto
1882.0, 2176.0, 85.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4577.JPG, 09-11 19:15:44, 1, Auto
1661.0, 2314.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4578.JPG, 09-11 19:16:14, 0, Auto
1878.0, 2183.0, 83.0, 58.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4578.JPG, 09-11 19:16:14, 1, Auto
1657.0, 2319.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4579.JPG, 09-11 19:16:44, 0, Auto
1872.0, 2189.0, 82.0, 57.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4579.JPG, 09-11 19:16:44, 1, Auto
1659.0, 2321.0, 56.0, 54.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4580.JPG, 09-11 19:17:14, 0, Auto
1871.0, 2191.0, 80.0, 55.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4580.JPG, 09-11 19:17:14, 1, Auto
1659.0, 2324.0, 55.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4581.JPG, 09-11 19:17:44, 0, Auto
1871.0, 2193.0, 77.0, 53.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4581.JPG, 09-11 19:17:44, 1, Auto
1660.0, 2328.0, 53.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4582.JPG, 09-11 19:18:14, 0, Auto
1871.0, 2195.0, 76.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4582.JPG, 09-11 19:18:14, 1, Auto
1661.0, 2332.0, 52.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4583.JPG, 09-11 19:18:44, 0, Auto
1874.0, 2196.0, 74.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4583.JPG, 09-11 19:18:44, 1, Auto
1663.0, 2334.0, 51.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4584.JPG, 09-11 19:19:14, 0, Auto
1871.0, 2197.0, 73.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4584.JPG, 09-11 19:19:14, 1, Auto
1664.0, 2336.0, 50.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4585.JPG, 09-11 19:19:44, 0, Auto
1876.0, 2201.0, 73.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4585.JPG, 09-11 19:19:44, 1, Auto
1664.0, 2337.0, 50.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4586.JPG, 09-11 19:20:14, 0, Auto
1874.0, 2202.0, 73.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4586.JPG, 09-11 19:20:14, 1, Auto
1665.0, 2338.0, 51.0, 49.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4587.JPG, 09-11 19:20:44, 0, Auto
1876.0, 2202.0, 70.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4587.JPG, 09-11 19:20:44, 1, Auto
1667.0, 2340.0, 49.0, 47.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4588.JPG, 09-11 19:21:14, 0, Auto
1877.0, 2202.0, 70.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\85\side\2\DSC_4588.JPG, 09-11 19:21:14, 1, Auto
