2249, 1416, 41, 50, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5065.JPG, 20-12 21:58:02, 0, Start 
2117.0, 1383.0, 43.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5071.JPG, 20-12 22:01:02, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5071.JPG, 20-12 22:01:02, 1, Auto
2117.0, 1383.0, 42.0, 51.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5072.JPG, 20-12 22:01:32, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5072.JPG, 20-12 22:01:32, 1, Auto
2117.0, 1383.0, 43.0, 52.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5073.JPG, 20-12 22:02:02, 0, Auto
2314.0, 1515.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5073.JPG, 20-12 22:02:02, 1, Auto
2117.0, 1380.0, 41.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5074.JPG, 20-12 22:02:32, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5074.JPG, 20-12 22:02:32, 1, Auto
2120.0, 1377.0, 41.0, 50.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5075.JPG, 20-12 22:03:02, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5075.JPG, 20-12 22:03:02, 1, Auto
2119.0, 1376.0, 39.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5076.JPG, 20-12 22:03:32, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5076.JPG, 20-12 22:03:32, 1, Auto
2118.0, 1372.0, 39.0, 48.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5077.JPG, 20-12 22:04:02, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5077.JPG, 20-12 22:04:02, 1, Auto
2118.0, 1369.0, 37.0, 45.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5078.JPG, 20-12 22:04:32, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5078.JPG, 20-12 22:04:32, 1, Auto
2118.0, 1366.0, 38.0, 46.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5079.JPG, 20-12 22:05:02, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5079.JPG, 20-12 22:05:02, 1, Auto
2118.0, 1366.0, 36.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5080.JPG, 20-12 22:05:32, 0, Auto
2314.0, 1514.0, 39.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5080.JPG, 20-12 22:05:32, 1, Auto
2114.0, 1362.0, 35.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5081.JPG, 20-12 22:06:02, 0, Auto
2315.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5081.JPG, 20-12 22:06:02, 1, Auto
2113.0, 1357.0, 36.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5082.JPG, 20-12 22:06:32, 0, Auto
2316.0, 1516.0, 35.0, 30.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5082.JPG, 20-12 22:06:32, 1, Auto
2113.0, 1350.0, 36.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5083.JPG, 20-12 22:07:02, 0, Auto
2315.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5083.JPG, 20-12 22:07:02, 1, Auto
2113.0, 1347.0, 35.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5084.JPG, 20-12 22:07:32, 0, Auto
2315.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5084.JPG, 20-12 22:07:32, 1, Auto
2110.0, 1344.0, 36.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5085.JPG, 20-12 22:08:02, 0, Auto
2315.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5085.JPG, 20-12 22:08:02, 1, Auto
2110.0, 1341.0, 36.0, 44.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5086.JPG, 20-12 22:08:32, 0, Auto
2315.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5086.JPG, 20-12 22:08:32, 1, Auto
2108.0, 1339.0, 35.0, 43.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5087.JPG, 20-12 22:09:02, 0, Auto
2314.0, 1516.0, 35.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5087.JPG, 20-12 22:09:02, 1, Auto
2109.0, 1337.0, 34.0, 41.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 0, Auto
2314.0, 1516.0, 37.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 1, Auto
1986, 1455, 27, 37, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 0, Start 
1933, 1521, 58, 34, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 1, Start 
1986.0, 1455.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 0, Auto
1933.0, 1521.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5088.JPG, 20-12 22:09:32, 1, Auto
1986.0, 1444.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5089.JPG, 20-12 22:10:02, 0, Auto
1931.0, 1514.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5089.JPG, 20-12 22:10:02, 1, Auto
1985.0, 1437.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5090.JPG, 20-12 22:10:32, 0, Auto
1932.0, 1511.0, 55.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5090.JPG, 20-12 22:10:32, 1, Auto
1984.0, 1432.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5091.JPG, 20-12 22:11:02, 0, Auto
1928.0, 1508.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5091.JPG, 20-12 22:11:02, 1, Auto
1983.0, 1426.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5092.JPG, 20-12 22:11:32, 0, Auto
1922.0, 1503.0, 62.0, 36.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5092.JPG, 20-12 22:11:32, 1, Auto
1983.0, 1420.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5093.JPG, 20-12 22:12:02, 0, Auto
1921.0, 1500.0, 60.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5093.JPG, 20-12 22:12:02, 1, Auto
1982.0, 1404.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5094.JPG, 20-12 22:12:32, 0, Auto
1922.0, 1489.0, 56.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5094.JPG, 20-12 22:12:32, 1, Auto
1981.0, 1397.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5095.JPG, 20-12 22:13:02, 0, Auto
1918.0, 1485.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5095.JPG, 20-12 22:13:02, 1, Auto
1980.0, 1393.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5096.JPG, 20-12 22:13:32, 0, Auto
1918.0, 1484.0, 55.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5096.JPG, 20-12 22:13:32, 1, Auto
1979.0, 1388.0, 29.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5097.JPG, 20-12 22:14:02, 0, Auto
1913.0, 1481.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5097.JPG, 20-12 22:14:02, 1, Auto
1980.0, 1385.0, 29.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5098.JPG, 20-12 22:14:32, 0, Auto
1910.0, 1481.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5098.JPG, 20-12 22:14:32, 1, Auto
1979.0, 1383.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5099.JPG, 20-12 22:15:02, 0, Auto
1907.0, 1481.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5099.JPG, 20-12 22:15:02, 1, Auto
1979.0, 1380.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5100.JPG, 20-12 22:15:32, 0, Auto
1905.0, 1481.0, 54.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5100.JPG, 20-12 22:15:32, 1, Auto
1979.0, 1377.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5101.JPG, 20-12 22:16:02, 0, Auto
1904.0, 1481.0, 53.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5101.JPG, 20-12 22:16:02, 1, Auto
1979.0, 1373.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5102.JPG, 20-12 22:16:32, 0, Auto
1900.0, 1481.0, 54.0, 31.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5102.JPG, 20-12 22:16:32, 1, Auto
1979.0, 1372.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5103.JPG, 20-12 22:17:02, 0, Auto
1896.0, 1480.0, 55.0, 32.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5103.JPG, 20-12 22:17:02, 1, Auto
1979.0, 1370.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5104.JPG, 20-12 22:17:32, 0, Auto
1894.0, 1479.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5104.JPG, 20-12 22:17:32, 1, Auto
1978.0, 1370.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5105.JPG, 20-12 22:18:02, 0, Auto
1892.0, 1479.0, 56.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5105.JPG, 20-12 22:18:02, 1, Auto
1978.0, 1368.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5106.JPG, 20-12 22:18:32, 0, Auto
1889.0, 1479.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5106.JPG, 20-12 22:18:32, 1, Auto
1978.0, 1367.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5107.JPG, 20-12 22:19:02, 0, Auto
1887.0, 1479.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5107.JPG, 20-12 22:19:02, 1, Auto
1977.0, 1367.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5108.JPG, 20-12 22:19:32, 0, Auto
1884.0, 1479.0, 60.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5108.JPG, 20-12 22:19:32, 1, Auto
1978.0, 1365.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5109.JPG, 20-12 22:20:02, 0, Auto
1882.0, 1480.0, 59.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5109.JPG, 20-12 22:20:02, 1, Auto
1977.0, 1362.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5110.JPG, 20-12 22:20:32, 0, Auto
1881.0, 1480.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5110.JPG, 20-12 22:20:32, 1, Auto
1977.0, 1360.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5111.JPG, 20-12 22:21:02, 0, Auto
1878.0, 1479.0, 60.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5111.JPG, 20-12 22:21:02, 1, Auto
1976.0, 1358.0, 29.0, 40.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5112.JPG, 20-12 22:21:32, 0, Auto
1877.0, 1478.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5112.JPG, 20-12 22:21:32, 1, Auto
1975.0, 1357.0, 29.0, 39.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5113.JPG, 20-12 22:22:02, 0, Auto
1875.0, 1477.0, 59.0, 35.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5113.JPG, 20-12 22:22:02, 1, Auto
1976.0, 1356.0, 28.0, 38.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5114.JPG, 20-12 22:22:32, 0, Auto
1873.0, 1477.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5114.JPG, 20-12 22:22:32, 1, Auto
1976.0, 1355.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5115.JPG, 20-12 22:23:02, 0, Auto
1872.0, 1476.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5115.JPG, 20-12 22:23:02, 1, Auto
1976.0, 1352.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5116.JPG, 20-12 22:23:32, 0, Auto
1869.0, 1474.0, 57.0, 33.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5116.JPG, 20-12 22:23:32, 1, Auto
1976.0, 1349.0, 27.0, 37.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 0, Auto
1868.0, 1471.0, 58.0, 34.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 1, Auto
1968, 1341, 39, 65, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 0, Start 
1904, 1372, 62, 83, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 1, Start 
1968.0, 1341.0, 39.0, 65.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 0, Auto
1904.0, 1372.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5117.JPG, 20-12 22:24:02, 1, Auto
1969.0, 1339.0, 38.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5118.JPG, 20-12 22:24:32, 0, Auto
1903.0, 1370.0, 61.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5118.JPG, 20-12 22:24:32, 1, Auto
1970.0, 1338.0, 37.0, 61.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5119.JPG, 20-12 22:25:02, 0, Auto
1902.0, 1368.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5119.JPG, 20-12 22:25:02, 1, Auto
1969.0, 1336.0, 38.0, 64.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5120.JPG, 20-12 22:25:32, 0, Auto
1901.0, 1368.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5120.JPG, 20-12 22:25:32, 1, Auto
1969.0, 1336.0, 37.0, 61.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5121.JPG, 20-12 22:26:02, 0, Auto
1898.0, 1367.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5121.JPG, 20-12 22:26:02, 1, Auto
1969.0, 1333.0, 37.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5122.JPG, 20-12 22:26:32, 0, Auto
1896.0, 1365.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5122.JPG, 20-12 22:26:32, 1, Auto
1967.0, 1328.0, 37.0, 62.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5123.JPG, 20-12 22:27:02, 0, Auto
1895.0, 1360.0, 62.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5123.JPG, 20-12 22:27:02, 1, Auto
1968.0, 1327.0, 36.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5124.JPG, 20-12 22:27:32, 0, Auto
1892.0, 1358.0, 65.0, 86.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5124.JPG, 20-12 22:27:32, 1, Auto
1968.0, 1326.0, 36.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5125.JPG, 20-12 22:28:02, 0, Auto
1890.0, 1357.0, 66.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\100\side\1\DSC_5125.JPG, 20-12 22:28:02, 1, Auto
