2981, 3251, 23, 59, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8060.JPG, 01-09 11:46:56, 0, Start 
2926, 3454, 70, 74, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8060.JPG, 01-09 11:46:56, 1, Start 
2981.0, 3251.0, 23.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8060.JPG, 01-09 11:46:56, 0, Auto
2927.0, 3455.0, 69.0, 73.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8060.JPG, 01-09 11:46:56, 1, Auto
2953.0, 3250.0, 23.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8061.JPG, 01-09 11:47:26, 0, Auto
2909.0, 3452.0, 70.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8061.JPG, 01-09 11:47:26, 1, Auto
2923.0, 3250.0, 23.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8062.JPG, 01-09 11:47:56, 0, Auto
2893.0, 3449.0, 70.0, 74.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8062.JPG, 01-09 11:47:56, 1, Auto
2911.0, 3250.0, 23.0, 60.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8063.JPG, 01-09 11:48:26, 0, Auto
2873.0, 3444.0, 74.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8063.JPG, 01-09 11:48:26, 1, Auto
2882.0, 3250.0, 23.0, 59.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\57\side\1\DSC_8064.JPG, 01-09 11:48:56, 0, Auto
