2758, 2339, 58, 96, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2530.JPG, 29-08 14:32:34, 0, Start 
3062, 2376, 70, 133, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2530.JPG, 29-08 14:32:34, 1, Start 
2758.0, 2339.0, 58.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2530.JPG, 29-08 14:32:34, 0, Auto
3062.0, 2376.0, 70.0, 133.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2530.JPG, 29-08 14:32:34, 1, Auto
2748.0, 2340.0, 57.0, 94.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2531.JPG, 29-08 14:33:04, 0, Auto
3033.0, 2381.0, 67.0, 128.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2531.JPG, 29-08 14:33:04, 1, Auto
2719.0, 2351.0, 58.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2532.JPG, 29-08 14:33:34, 0, Auto
3003.0, 2379.0, 71.0, 136.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2532.JPG, 29-08 14:33:34, 1, Auto
2707.0, 2350.0, 58.0, 96.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2533.JPG, 29-08 14:34:04, 0, Auto
2977.0, 2379.0, 74.0, 141.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2533.JPG, 29-08 14:34:04, 1, Auto
2682.0, 2355.0, 59.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2534.JPG, 29-08 14:34:34, 0, Auto
2946.0, 2382.0, 73.0, 138.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2534.JPG, 29-08 14:34:34, 1, Auto
2669.0, 2353.0, 60.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2535.JPG, 29-08 14:35:04, 0, Auto
2918.0, 2384.0, 74.0, 141.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2535.JPG, 29-08 14:35:04, 1, Auto
2645.0, 2362.0, 59.0, 98.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2536.JPG, 29-08 14:35:34, 0, Auto
2890.0, 2387.0, 70.0, 133.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2536.JPG, 29-08 14:35:34, 1, Auto
2628.0, 2362.0, 60.0, 100.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2537.JPG, 29-08 14:36:04, 0, Auto
2859.0, 2390.0, 70.0, 133.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2537.JPG, 29-08 14:36:04, 1, Auto
2620.0, 2361.0, 56.0, 92.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2538.JPG, 29-08 14:36:34, 0, Auto
2827.0, 2389.0, 71.0, 136.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2538.JPG, 29-08 14:36:34, 1, Auto
2597.0, 2367.0, 55.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2539.JPG, 29-08 14:37:04, 0, Auto
2798.0, 2390.0, 73.0, 138.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2539.JPG, 29-08 14:37:04, 1, Auto
2574.0, 2372.0, 54.0, 89.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2540.JPG, 29-08 14:37:34, 0, Auto
2764.0, 2387.0, 76.0, 144.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2540.JPG, 29-08 14:37:34, 1, Auto
2556.0, 2373.0, 52.0, 85.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2541.JPG, 29-08 14:38:04, 0, Auto
2731.0, 2389.0, 74.0, 141.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\54\side\1\DSC_2541.JPG, 29-08 14:38:04, 1, Auto
