1515, 2363, 84, 81, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4900.JPG, 22-09 20:34:26, 0, Start 
2034, 1450, 125, 198, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4900.JPG, 22-09 20:34:26, 1, Start 
1515.0, 2363.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4900.JPG, 22-09 20:34:26, 0, Auto
2035.0, 1450.0, 125.0, 198.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4900.JPG, 22-09 20:34:26, 1, Auto
1511.0, 2360.0, 81.0, 78.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4901.JPG, 22-09 20:34:56, 0, Auto
2010.0, 1445.0, 128.0, 202.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4901.JPG, 22-09 20:34:56, 1, Auto
1507.0, 2354.0, 78.0, 75.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4902.JPG, 22-09 20:35:26, 0, Auto
1989.0, 1445.0, 120.0, 190.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4902.JPG, 22-09 20:35:26, 1, Auto
1493.0, 2352.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4903.JPG, 22-09 20:35:56, 0, Auto
1968.0, 1445.0, 118.0, 187.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4903.JPG, 22-09 20:35:56, 1, Auto
1487.0, 2346.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4904.JPG, 22-09 20:36:26, 0, Auto
1945.0, 1440.0, 120.0, 190.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4904.JPG, 22-09 20:36:26, 1, Auto
1482.0, 2332.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4905.JPG, 22-09 20:36:56, 0, Auto
1927.0, 1440.0, 115.0, 183.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4905.JPG, 22-09 20:36:56, 1, Auto
1470.0, 2342.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4906.JPG, 22-09 20:37:26, 0, Auto
1905.0, 1436.0, 118.0, 187.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4906.JPG, 22-09 20:37:26, 1, Auto
1457.0, 2340.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4907.JPG, 22-09 20:37:56, 0, Auto
1881.0, 1433.0, 118.0, 187.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4907.JPG, 22-09 20:37:56, 1, Auto
1447.0, 2341.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4908.JPG, 22-09 20:38:26, 0, Auto
1852.0, 1423.0, 125.0, 198.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4908.JPG, 22-09 20:38:26, 1, Auto
1436.0, 2340.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4909.JPG, 22-09 20:38:56, 0, Auto
1829.0, 1424.0, 120.0, 190.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4909.JPG, 22-09 20:38:56, 1, Auto
1432.0, 2329.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4910.JPG, 22-09 20:39:26, 0, Auto
1799.0, 1415.0, 123.0, 194.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4910.JPG, 22-09 20:39:26, 1, Auto
1420.0, 2329.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4911.JPG, 22-09 20:39:56, 0, Auto
1776.0, 1410.0, 123.0, 194.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4911.JPG, 22-09 20:39:56, 1, Auto
1408.0, 2328.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4912.JPG, 22-09 20:40:26, 0, Auto
1752.0, 1404.0, 125.0, 198.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4912.JPG, 22-09 20:40:26, 1, Auto
1400.0, 2320.0, 84.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4913.JPG, 22-09 20:40:56, 0, Auto
1693.0, 1388.0, 128.0, 202.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4913.JPG, 22-09 20:40:56, 1, Auto
1390.0, 2323.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4914.JPG, 22-09 20:41:26, 0, Auto
1669.0, 1380.0, 130.0, 206.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4914.JPG, 22-09 20:41:26, 1, Auto
1385.0, 2317.0, 81.0, 78.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4915.JPG, 22-09 20:41:56, 0, Auto
1635.0, 1375.0, 133.0, 210.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4915.JPG, 22-09 20:41:56, 1, Auto
1373.0, 2315.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4916.JPG, 22-09 20:42:26, 0, Auto
1604.0, 1366.0, 133.0, 210.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4916.JPG, 22-09 20:42:26, 1, Auto
1361.0, 2314.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4917.JPG, 22-09 20:42:56, 0, Auto
1585.0, 1366.0, 133.0, 210.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4917.JPG, 22-09 20:42:56, 1, Auto
1360.0, 2308.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4918.JPG, 22-09 20:43:26, 0, Auto
1579.0, 1367.0, 130.0, 206.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4918.JPG, 22-09 20:43:26, 1, Auto
1360.0, 2308.0, 82.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\64\side\1\DSC_4919.JPG, 22-09 20:43:56, 0, Auto
