2751, 725, 99, 84, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2480.JPG, 13-06 17:54:10, 0, Start 
3182, 871, 135, 105, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2480.JPG, 13-06 17:54:10, 1, Start 
2751.0, 725.0, 99.0, 84.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2480.JPG, 13-06 17:54:10, 0, Auto
3182.0, 871.0, 135.0, 105.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2480.JPG, 13-06 17:54:10, 1, Auto
2738.0, 730.0, 99.0, 84.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2481.JPG, 13-06 17:54:40, 0, Auto
3155.0, 873.0, 135.0, 105.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2481.JPG, 13-06 17:54:40, 1, Auto
2722.0, 733.0, 97.0, 82.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2482.JPG, 13-06 17:55:10, 0, Auto
3129.0, 876.0, 132.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2482.JPG, 13-06 17:55:10, 1, Auto
2710.0, 737.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2483.JPG, 13-06 17:55:40, 0, Auto
3104.0, 877.0, 132.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2483.JPG, 13-06 17:55:40, 1, Auto
2696.0, 740.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2484.JPG, 13-06 17:56:10, 0, Auto
3082.0, 878.0, 132.0, 103.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2484.JPG, 13-06 17:56:10, 1, Auto
2676.0, 739.0, 99.0, 84.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2485.JPG, 13-06 17:56:40, 0, Auto
3059.0, 878.0, 130.0, 101.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2485.JPG, 13-06 17:56:40, 1, Auto
2659.0, 743.0, 99.0, 84.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2486.JPG, 13-06 17:57:10, 0, Auto
3036.0, 880.0, 122.0, 95.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2486.JPG, 13-06 17:57:10, 1, Auto
2644.0, 749.0, 95.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2487.JPG, 13-06 17:57:40, 0, Auto
3011.0, 882.0, 118.0, 91.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2487.JPG, 13-06 17:57:40, 1, Auto
2634.0, 749.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2488.JPG, 13-06 17:58:10, 0, Auto
2988.0, 881.0, 113.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2488.JPG, 13-06 17:58:10, 1, Auto
2609.0, 744.0, 91.0, 78.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2489.JPG, 13-06 17:58:40, 0, Auto
2955.0, 874.0, 113.0, 88.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2489.JPG, 13-06 17:58:40, 1, Auto
2579.0, 751.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2490.JPG, 13-06 17:59:10, 0, Auto
2930.0, 873.0, 115.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2490.JPG, 13-06 17:59:10, 1, Auto
2571.0, 746.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2491.JPG, 13-06 17:59:40, 0, Auto
2896.0, 866.0, 115.0, 90.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2491.JPG, 13-06 17:59:40, 1, Auto
2544.0, 748.0, 95.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2492.JPG, 13-06 18:00:10, 0, Auto
2872.0, 866.0, 111.0, 86.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2492.JPG, 13-06 18:00:10, 1, Auto
2529.0, 748.0, 93.0, 79.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2493.JPG, 13-06 18:00:40, 0, Auto
2840.0, 861.0, 106.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2493.JPG, 13-06 18:00:40, 1, Auto
2501.0, 748.0, 95.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2494.JPG, 13-06 18:01:10, 0, Auto
2809.0, 858.0, 104.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2494.JPG, 13-06 18:01:10, 1, Auto
2485.0, 744.0, 97.0, 82.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2495.JPG, 13-06 18:01:40, 0, Auto
2776.0, 851.0, 106.0, 83.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2495.JPG, 13-06 18:01:40, 1, Auto
2460.0, 745.0, 95.0, 81.0, \\132.66.44.238\AmirOhad\PhD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\side\3\DSC_2496.JPG, 13-06 18:02:10, 0, Auto
