1767, 857, 108, 106, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6553_CROPED.JPG, path time not found, 0, Start 
1214, 894, 110, 171, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6553_CROPED.JPG, path time not found, 1, Start 
1767.0, 857.0, 108.0, 106.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6553_CROPED.JPG, path time not found, 0, Auto
1214.0, 894.0, 110.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6553_CROPED.JPG, path time not found, 1, Auto
1648.0, 858.0, 104.0, 102.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6554_CROPED.JPG, path time not found, 0, Auto
1215.0, 893.0, 110.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6554_CROPED.JPG, path time not found, 1, Auto
1609.0, 919.0, 100.0, 98.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6555_CROPED.JPG, path time not found, 0, Auto
1215.0, 891.0, 112.0, 174.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6555_CROPED.JPG, path time not found, 1, Auto
1611.0, 917.0, 98.0, 96.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 0, Auto
1215.0, 893.0, 110.0, 171.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 1, Auto
1642, 896, 64, 77, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 0, Start 
1533, 849, 71, 117, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 1, Start 
1642.0, 896.0, 64.0, 77.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 0, Auto
1533.0, 849.0, 71.0, 117.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6556_CROPED.JPG, path time not found, 1, Auto
1642.0, 893.0, 64.0, 77.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6557_CROPED.JPG, path time not found, 0, Auto
1531.0, 846.0, 71.0, 117.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6557_CROPED.JPG, path time not found, 1, Auto
1643.0, 891.0, 62.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6558_CROPED.JPG, path time not found, 0, Auto
1534.0, 843.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6558_CROPED.JPG, path time not found, 1, Auto
1642.0, 886.0, 65.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6559_CROPED.JPG, path time not found, 0, Auto
1529.0, 838.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6559_CROPED.JPG, path time not found, 1, Auto
1643.0, 884.0, 63.0, 75.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6560_CROPED.JPG, path time not found, 0, Auto
1524.0, 838.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6560_CROPED.JPG, path time not found, 1, Auto
1643.0, 881.0, 62.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6561_CROPED.JPG, path time not found, 0, Auto
1522.0, 834.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6561_CROPED.JPG, path time not found, 1, Auto
1643.0, 877.0, 62.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6562_CROPED.JPG, path time not found, 0, Auto
1523.0, 834.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6562_CROPED.JPG, path time not found, 1, Auto
1642.0, 875.0, 62.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6563_CROPED.JPG, path time not found, 0, Auto
1523.0, 832.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6563_CROPED.JPG, path time not found, 1, Auto
1642.0, 871.0, 60.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6564_CROPED.JPG, path time not found, 0, Auto
1526.0, 828.0, 64.0, 106.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6564_CROPED.JPG, path time not found, 1, Auto
1642.0, 868.0, 60.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6565_CROPED.JPG, path time not found, 0, Auto
1525.0, 828.0, 64.0, 106.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6565_CROPED.JPG, path time not found, 1, Auto
1642.0, 863.0, 62.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6566_CROPED.JPG, path time not found, 0, Auto
1526.0, 830.0, 63.0, 104.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6566_CROPED.JPG, path time not found, 1, Auto
1643.0, 860.0, 57.0, 68.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6567_CROPED.JPG, path time not found, 0, Auto
1524.0, 827.0, 62.0, 102.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6567_CROPED.JPG, path time not found, 1, Auto
1644.0, 853.0, 54.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6568_CROPED.JPG, path time not found, 0, Auto
1529.0, 812.0, 64.0, 106.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6568_CROPED.JPG, path time not found, 1, Auto
1643.0, 848.0, 54.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6569_CROPED.JPG, path time not found, 0, Auto
1527.0, 809.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6569_CROPED.JPG, path time not found, 1, Auto
1646.0, 869.0, 51.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6570_CROPED.JPG, path time not found, 0, Auto
1527.0, 804.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6570_CROPED.JPG, path time not found, 1, Auto
1645.0, 864.0, 53.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6571_CROPED.JPG, path time not found, 0, Auto
1525.0, 801.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6571_CROPED.JPG, path time not found, 1, Auto
1644.0, 861.0, 53.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6572_CROPED.JPG, path time not found, 0, Auto
1526.0, 802.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6572_CROPED.JPG, path time not found, 1, Auto
1644.0, 857.0, 54.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6573_CROPED.JPG, path time not found, 0, Auto
1528.0, 798.0, 67.0, 110.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6573_CROPED.JPG, path time not found, 1, Auto
1644.0, 852.0, 55.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6574_CROPED.JPG, path time not found, 0, Auto
1525.0, 790.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6574_CROPED.JPG, path time not found, 1, Auto
1642.0, 848.0, 55.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6575_CROPED.JPG, path time not found, 0, Auto
1524.0, 788.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6575_CROPED.JPG, path time not found, 1, Auto
1643.0, 841.0, 55.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6576_CROPED.JPG, path time not found, 0, Auto
1522.0, 779.0, 70.0, 115.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6576_CROPED.JPG, path time not found, 1, Auto
1643.0, 838.0, 55.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6577_CROPED.JPG, path time not found, 0, Auto
1523.0, 780.0, 68.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6577_CROPED.JPG, path time not found, 1, Auto
1641.0, 835.0, 55.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\19\side\cropped\1\6578_CROPED.JPG, path time not found, 0, Auto
