1672, 1709, 123, 176, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2865_CROPED.JPG, path time not found, 0, Start 
1409, 1713, 89, 176, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2865_CROPED.JPG, path time not found, 1, Start 
1674.0, 1711.0, 121.0, 173.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2865_CROPED.JPG, path time not found, 0, Auto
1409.0, 1713.0, 89.0, 176.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2865_CROPED.JPG, path time not found, 1, Auto
1617.0, 1709.0, 121.0, 173.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2866_CROPED.JPG, path time not found, 0, Auto
1409.0, 1714.0, 89.0, 176.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2866_CROPED.JPG, path time not found, 1, Auto
1616.0, 1709.0, 121.0, 173.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2867_CROPED.JPG, path time not found, 0, Auto
1409.0, 1715.0, 89.0, 176.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2867_CROPED.JPG, path time not found, 1, Auto
1621.0, 1709.0, 114.0, 163.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2868_CROPED.JPG, path time not found, 0, Auto
1409.0, 1714.0, 89.0, 176.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2868_CROPED.JPG, path time not found, 1, Auto
1624.0, 1709.0, 114.0, 163.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2869_CROPED.JPG, path time not found, 0, Auto
1409.0, 1714.0, 89.0, 176.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\24\side\cropped\1\2869_CROPED.JPG, path time not found, 1, Auto
