954, 1528, 45, 113, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3086_CROPED.JPG, path time not found, 0, Start 
1116, 1542, 76, 112, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3086_CROPED.JPG, path time not found, 1, Start 
954.0, 1528.0, 45.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3086_CROPED.JPG, path time not found, 0, Auto
1114.0, 1540.0, 79.0, 117.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3086_CROPED.JPG, path time not found, 1, Auto
955.0, 1529.0, 44.0, 111.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3087_CROPED.JPG, path time not found, 0, Auto
1113.0, 1548.0, 76.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3087_CROPED.JPG, path time not found, 1, Auto
954.0, 1529.0, 44.0, 111.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3088_CROPED.JPG, path time not found, 0, Auto
1109.0, 1557.0, 72.0, 106.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3088_CROPED.JPG, path time not found, 1, Auto
954.0, 1528.0, 45.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3089_CROPED.JPG, path time not found, 0, Auto
1109.0, 1563.0, 67.0, 99.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3089_CROPED.JPG, path time not found, 1, Auto
955.0, 1529.0, 45.0, 113.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\29\side\cropped\1\3090_CROPED.JPG, path time not found, 0, Auto
