1118, 1194, 43, 166, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2708_CROPED.JPG, path time not found, 0, Start 
972, 1238, 37, 118, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2708_CROPED.JPG, path time not found, 1, Start 
1118.0, 1194.0, 43.0, 166.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2708_CROPED.JPG, path time not found, 0, Auto
972.0, 1238.0, 37.0, 118.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2708_CROPED.JPG, path time not found, 1, Auto
1118.0, 1216.0, 41.0, 160.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2709_CROPED.JPG, path time not found, 0, Auto
970.0, 1240.0, 38.0, 120.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2709_CROPED.JPG, path time not found, 1, Auto
1122.0, 1216.0, 41.0, 160.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2710_CROPED.JPG, path time not found, 0, Auto
969.0, 1239.0, 39.0, 125.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2710_CROPED.JPG, path time not found, 1, Auto
1119.0, 1226.0, 40.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2711_CROPED.JPG, path time not found, 0, Auto
970.0, 1239.0, 39.0, 125.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2711_CROPED.JPG, path time not found, 1, Auto
1125.0, 1226.0, 40.0, 153.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2712_CROPED.JPG, path time not found, 0, Auto
966.0, 1242.0, 37.0, 118.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2712_CROPED.JPG, path time not found, 1, Auto
1125.0, 1234.0, 39.0, 150.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2713_CROPED.JPG, path time not found, 0, Auto
964.0, 1243.0, 36.0, 116.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2713_CROPED.JPG, path time not found, 1, Auto
1125.0, 1244.0, 37.0, 142.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\27\side\cropped\2\2714_CROPED.JPG, path time not found, 0, Auto
