2193, 1572, 193, 259, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3043_CROPED.JPG, path time not found, 0, Start 
725, 1531, 189, 315, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3043_CROPED.JPG, path time not found, 1, Start 
2193.0, 1572.0, 193.0, 259.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3043_CROPED.JPG, path time not found, 0, Auto
725.0, 1531.0, 189.0, 315.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3043_CROPED.JPG, path time not found, 1, Auto
2190.0, 1563.0, 205.0, 275.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3044_CROPED.JPG, path time not found, 0, Auto
726.0, 1533.0, 189.0, 315.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3044_CROPED.JPG, path time not found, 1, Auto
2191.0, 1570.0, 201.0, 269.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3045_CROPED.JPG, path time not found, 0, Auto
726.0, 1532.0, 189.0, 315.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3045_CROPED.JPG, path time not found, 1, Auto
2193.0, 1572.0, 197.0, 264.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3046_CROPED.JPG, path time not found, 0, Auto
726.0, 1532.0, 189.0, 315.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3046_CROPED.JPG, path time not found, 1, Auto
2192.0, 1571.0, 197.0, 264.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3047_CROPED.JPG, path time not found, 0, Auto
731.0, 1533.0, 185.0, 309.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3047_CROPED.JPG, path time not found, 1, Auto
2194.0, 1574.0, 193.0, 259.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3048_CROPED.JPG, path time not found, 0, Auto
726.0, 1532.0, 189.0, 315.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3048_CROPED.JPG, path time not found, 1, Auto
1495, 993, 56, 70, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3048_CROPED.JPG, path time not found, 0, Start 
1405, 1022, 59, 113, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\2\3048_CROPED.JPG, path time not found, 1, Start 
