1409, 2133, 33, 72, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2431_CROPED.JPG, path time not found, 0, Start 
1305, 2126, 47, 93, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2431_CROPED.JPG, path time not found, 1, Start 
1410.0, 2134.0, 32.0, 69.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2431_CROPED.JPG, path time not found, 0, Auto
1305.0, 2126.0, 47.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2431_CROPED.JPG, path time not found, 1, Auto
1417.0, 2142.0, 32.0, 69.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2432_CROPED.JPG, path time not found, 0, Auto
1310.0, 2141.0, 47.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2432_CROPED.JPG, path time not found, 1, Auto
1417.0, 2136.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2433_CROPED.JPG, path time not found, 0, Auto
1303.0, 2140.0, 49.0, 97.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2433_CROPED.JPG, path time not found, 1, Auto
1418.0, 2134.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2434_CROPED.JPG, path time not found, 0, Auto
1295.0, 2137.0, 49.0, 97.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2434_CROPED.JPG, path time not found, 1, Auto
1416.0, 2117.0, 34.0, 75.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2435_CROPED.JPG, path time not found, 0, Auto
1296.0, 2114.0, 49.0, 97.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2435_CROPED.JPG, path time not found, 1, Auto
1414.0, 2094.0, 34.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2436_CROPED.JPG, path time not found, 0, Auto
1285.0, 2075.0, 50.0, 99.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2436_CROPED.JPG, path time not found, 1, Auto
1414.0, 2076.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2437_CROPED.JPG, path time not found, 0, Auto
1290.0, 2048.0, 48.0, 95.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2437_CROPED.JPG, path time not found, 1, Auto
1410.0, 2062.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2438_CROPED.JPG, path time not found, 0, Auto
1290.0, 2025.0, 48.0, 95.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2438_CROPED.JPG, path time not found, 1, Auto
1410.0, 2058.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2439_CROPED.JPG, path time not found, 0, Auto
1280.0, 2018.0, 46.0, 91.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2439_CROPED.JPG, path time not found, 1, Auto
1411.0, 2051.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2440_CROPED.JPG, path time not found, 0, Auto
1283.0, 2013.0, 45.0, 89.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2440_CROPED.JPG, path time not found, 1, Auto
1411.0, 2048.0, 32.0, 69.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2441_CROPED.JPG, path time not found, 0, Auto
1285.0, 2006.0, 45.0, 89.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2441_CROPED.JPG, path time not found, 1, Auto
1410.0, 2042.0, 33.0, 72.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2442_CROPED.JPG, path time not found, 0, Auto
1281.0, 2002.0, 44.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2442_CROPED.JPG, path time not found, 1, Auto
1410.0, 2040.0, 34.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2443_CROPED.JPG, path time not found, 0, Auto
1276.0, 2000.0, 46.0, 91.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2443_CROPED.JPG, path time not found, 1, Auto
1410.0, 2040.0, 34.0, 73.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2444_CROPED.JPG, path time not found, 0, Auto
1277.0, 2001.0, 46.0, 91.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2444_CROPED.JPG, path time not found, 1, Auto
1409.0, 2039.0, 34.0, 75.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2445_CROPED.JPG, path time not found, 0, Auto
1286.0, 2005.0, 47.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2445_CROPED.JPG, path time not found, 1, Auto
1410.0, 2038.0, 35.0, 76.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 0, Auto
1279.0, 2005.0, 47.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 1, Auto
1410, 2050, 42, 58, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 0, Start 
1313, 1998, 32, 114, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 1, Start 
1410.0, 2050.0, 42.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 0, Auto
1313.0, 1998.0, 32.0, 114.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2446_CROPED.JPG, path time not found, 1, Auto
1409.0, 2042.0, 43.0, 59.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2447_CROPED.JPG, path time not found, 0, Auto
1311.0, 1992.0, 32.0, 114.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2447_CROPED.JPG, path time not found, 1, Auto
1410.0, 2042.0, 42.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2448_CROPED.JPG, path time not found, 0, Auto
1306.0, 1987.0, 35.0, 123.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2448_CROPED.JPG, path time not found, 1, Auto
1411.0, 2042.0, 40.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\18\side\cropped\1\2449_CROPED.JPG, path time not found, 0, Auto
