2611, 1947, 281, 311, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08684_CROPED.JPG, path time not found, 0, Start 
109, 2037, 233, 454, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08684_CROPED.JPG, path time not found, 1, Start 
2611.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08684_CROPED.JPG, path time not found, 0, Auto
109.0, 2037.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08684_CROPED.JPG, path time not found, 1, Auto
2615.0, 1951.0, 275.0, 305.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08685_CROPED.JPG, path time not found, 0, Auto
109.0, 2037.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08685_CROPED.JPG, path time not found, 1, Auto
2613.0, 1948.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08686_CROPED.JPG, path time not found, 0, Auto
110.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08686_CROPED.JPG, path time not found, 1, Auto
2612.0, 1946.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08687_CROPED.JPG, path time not found, 0, Auto
113.0, 2043.0, 228.0, 445.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08687_CROPED.JPG, path time not found, 1, Auto
2612.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08688_CROPED.JPG, path time not found, 0, Auto
110.0, 2039.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08688_CROPED.JPG, path time not found, 1, Auto
2615.0, 1950.0, 275.0, 305.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08689_CROPED.JPG, path time not found, 0, Auto
108.0, 2039.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08689_CROPED.JPG, path time not found, 1, Auto
2613.0, 1948.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08690_CROPED.JPG, path time not found, 0, Auto
109.0, 2037.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08690_CROPED.JPG, path time not found, 1, Auto
2615.0, 1948.0, 275.0, 305.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08691_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08691_CROPED.JPG, path time not found, 1, Auto
2613.0, 1948.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08692_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08692_CROPED.JPG, path time not found, 1, Auto
2612.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08693_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08693_CROPED.JPG, path time not found, 1, Auto
2612.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08694_CROPED.JPG, path time not found, 0, Auto
110.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08694_CROPED.JPG, path time not found, 1, Auto
2612.0, 1948.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08695_CROPED.JPG, path time not found, 0, Auto
110.0, 2039.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08695_CROPED.JPG, path time not found, 1, Auto
2612.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08696_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08696_CROPED.JPG, path time not found, 1, Auto
2613.0, 1947.0, 281.0, 311.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08697_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08697_CROPED.JPG, path time not found, 1, Auto
2615.0, 1949.0, 275.0, 305.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08698_CROPED.JPG, path time not found, 0, Auto
109.0, 2038.0, 233.0, 454.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\10\side\cropped\2\08698_CROPED.JPG, path time not found, 1, Auto
