836, 813, 39, 86, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9850_CROPED.JPG, path time not found, 0, Start 
738, 771, 43, 138, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9850_CROPED.JPG, path time not found, 1, Start 
836.0, 813.0, 39.0, 86.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9850_CROPED.JPG, path time not found, 0, Auto
738.0, 771.0, 43.0, 138.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9850_CROPED.JPG, path time not found, 1, Auto
836.0, 815.0, 39.0, 86.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9851_CROPED.JPG, path time not found, 0, Auto
738.0, 770.0, 43.0, 138.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9851_CROPED.JPG, path time not found, 1, Auto
835.0, 818.0, 38.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9852_CROPED.JPG, path time not found, 0, Auto
739.0, 773.0, 42.0, 135.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9852_CROPED.JPG, path time not found, 1, Auto
834.0, 820.0, 39.0, 86.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9853_CROPED.JPG, path time not found, 0, Auto
739.0, 774.0, 41.0, 133.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9853_CROPED.JPG, path time not found, 1, Auto
835.0, 818.0, 38.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\32\side\cropped\1\9854_CROPED.JPG, path time not found, 0, Auto
