1448, 1456, 63, 73, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2174_CROPED.JPG, path time not found, 0, Start 
1534, 1456, 59, 93, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2174_CROPED.JPG, path time not found, 1, Start 
1447.0, 1455.0, 66.0, 76.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2174_CROPED.JPG, path time not found, 0, Auto
1534.0, 1456.0, 59.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2174_CROPED.JPG, path time not found, 1, Auto
1446.0, 1454.0, 66.0, 76.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2175_CROPED.JPG, path time not found, 0, Auto
1536.0, 1462.0, 56.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2175_CROPED.JPG, path time not found, 1, Auto
1445.0, 1451.0, 68.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2176_CROPED.JPG, path time not found, 0, Auto
1537.0, 1467.0, 56.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2176_CROPED.JPG, path time not found, 1, Auto
1446.0, 1452.0, 68.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2177_CROPED.JPG, path time not found, 0, Auto
1533.0, 1470.0, 59.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2177_CROPED.JPG, path time not found, 1, Auto
1449.0, 1454.0, 64.0, 74.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2178_CROPED.JPG, path time not found, 0, Auto
1527.0, 1470.0, 58.0, 91.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2178_CROPED.JPG, path time not found, 1, Auto
1452.0, 1453.0, 66.0, 76.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2179_CROPED.JPG, path time not found, 0, Auto
1522.0, 1471.0, 59.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2179_CROPED.JPG, path time not found, 1, Auto
1451.0, 1452.0, 68.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 0, Auto
1517.0, 1468.0, 59.0, 93.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 1, Auto
2607, 1735, 404, 577, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 0, Start 
346, 1863, 345, 463, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 1, Start 
2607.0, 1735.0, 404.0, 577.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 0, Auto
346.0, 1864.0, 345.0, 463.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2180_CROPED.JPG, path time not found, 1, Auto
2609.0, 1732.0, 404.0, 577.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2181_CROPED.JPG, path time not found, 0, Auto
347.0, 1862.0, 345.0, 463.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2181_CROPED.JPG, path time not found, 1, Auto
2614.0, 1754.0, 381.0, 544.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2182_CROPED.JPG, path time not found, 0, Auto
345.0, 1863.0, 345.0, 463.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2182_CROPED.JPG, path time not found, 1, Auto
2620.0, 1753.0, 366.0, 523.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2183_CROPED.JPG, path time not found, 0, Auto
336.0, 1858.0, 359.0, 482.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2183_CROPED.JPG, path time not found, 1, Auto
2632.0, 1749.0, 359.0, 512.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2184_CROPED.JPG, path time not found, 0, Auto
341.0, 1856.0, 352.0, 472.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2184_CROPED.JPG, path time not found, 1, Auto
2636.0, 1781.0, 352.0, 502.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2185_CROPED.JPG, path time not found, 0, Auto
342.0, 1860.0, 352.0, 472.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2185_CROPED.JPG, path time not found, 1, Auto
2638.0, 1766.0, 352.0, 502.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2186_CROPED.JPG, path time not found, 0, Auto
342.0, 1859.0, 352.0, 472.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\12\side\cropped\1\2186_CROPED.JPG, path time not found, 1, Auto
