1453, 1709, 100, 114, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7925_CROPED.JPG, path time not found, 0, Start 
1240, 1709, 102, 105, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7925_CROPED.JPG, path time not found, 1, Start 
1453.0, 1709.0, 100.0, 114.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7925_CROPED.JPG, path time not found, 0, Auto
1241.0, 1710.0, 100.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7925_CROPED.JPG, path time not found, 1, Auto
1454.0, 1710.0, 98.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7926_CROPED.JPG, path time not found, 0, Auto
1239.0, 1709.0, 104.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7926_CROPED.JPG, path time not found, 1, Auto
1453.0, 1709.0, 100.0, 114.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7927_CROPED.JPG, path time not found, 0, Auto
1240.0, 1710.0, 102.0, 105.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7927_CROPED.JPG, path time not found, 1, Auto
1454.0, 1708.0, 98.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7928_CROPED.JPG, path time not found, 0, Auto
1241.0, 1710.0, 102.0, 105.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7928_CROPED.JPG, path time not found, 1, Auto
1453.0, 1707.0, 98.0, 112.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\26\side\cropped\1\7929_CROPED.JPG, path time not found, 0, Auto
