1923, 1285, 34, 61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7592_CROPED.JPG, path time not found, 0, Start 
1847, 1331, 39, 78, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7592_CROPED.JPG, path time not found, 1, Start 
1923.0, 1285.0, 34.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7592_CROPED.JPG, path time not found, 0, Auto
1846.0, 1329.0, 41.0, 83.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7592_CROPED.JPG, path time not found, 1, Auto
1924.0, 1242.0, 34.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7593_CROPED.JPG, path time not found, 0, Auto
1843.0, 1276.0, 42.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7593_CROPED.JPG, path time not found, 1, Auto
1925.0, 1246.0, 34.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7594_CROPED.JPG, path time not found, 0, Auto
1844.0, 1276.0, 41.0, 83.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7594_CROPED.JPG, path time not found, 1, Auto
1926.0, 1247.0, 34.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7595_CROPED.JPG, path time not found, 0, Auto
1848.0, 1271.0, 42.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7595_CROPED.JPG, path time not found, 1, Auto
1926.0, 1247.0, 34.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2c_motor_modified_CN\measurements\20\side\cropped\1\7596_CROPED.JPG, path time not found, 0, Auto
