927, 1756, 62, 50, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6825_CROPED.jpg, path time not found, 0, Start 
927.0, 1756.0, 62.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6825_CROPED.jpg, path time not found, 0, Auto
927.0, 1756.0, 62.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6826_CROPED.jpg, path time not found, 0, Auto
928.0, 1757.0, 60.0, 48.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6827_CROPED.jpg, path time not found, 0, Auto
928.0, 1757.0, 62.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6828_CROPED.jpg, path time not found, 0, Auto
926.0, 1756.0, 65.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6829_CROPED.jpg, path time not found, 0, Auto
926.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6830_CROPED.jpg, path time not found, 0, Auto
925.0, 1755.0, 67.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6831_CROPED.jpg, path time not found, 0, Auto
924.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6832_CROPED.jpg, path time not found, 0, Auto
924.0, 1755.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6833_CROPED.jpg, path time not found, 0, Auto
924.0, 1755.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6834_CROPED.jpg, path time not found, 0, Auto
925.0, 1756.0, 65.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6835_CROPED.jpg, path time not found, 0, Auto
923.0, 1755.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6836_CROPED.jpg, path time not found, 0, Auto
924.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6837_CROPED.jpg, path time not found, 0, Auto
924.0, 1755.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6838_CROPED.jpg, path time not found, 0, Auto
924.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6839_CROPED.jpg, path time not found, 0, Auto
922.0, 1755.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6840_CROPED.jpg, path time not found, 0, Auto
923.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6841_CROPED.jpg, path time not found, 0, Auto
923.0, 1756.0, 66.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6842_CROPED.jpg, path time not found, 0, Auto
922.0, 1755.0, 67.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\1\6843_CROPED.jpg, path time not found, 0, Auto
