3534, 1653, 52, 62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2805.JPG, 01-06 16:13:00, 0, Start 
3532.95, 1651.74, 54.1, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2805.JPG, 01-06 16:13:00, 0, Auto
3535.07, 1655.19, 55.18, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2806.JPG, 01-06 16:13:00, 0, Auto
3538.81, 1652.57, 53.04, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2807.JPG, 01-06 16:12:51, 0, Auto
3534.92, 1652.69, 52.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2808.JPG, 01-06 16:13:00, 0, Auto
3535.99, 1653.58, 49.98, 59.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2809.JPG, 01-06 16:12:51, 0, Auto
3536.53, 1652.29, 50.98, 60.78, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2810.JPG, 01-06 16:13:00, 0, Auto
3538.75, 1650.91, 49.98, 59.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2811.JPG, 01-06 16:13:00, 0, Auto
3535.63, 1655.38, 49.98, 59.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2812.JPG, 01-06 16:13:00, 0, Auto
3540.76, 1651.59, 49.98, 59.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2813.JPG, 01-06 16:13:00, 0, Auto
3548.15, 1650.64, 52.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2814.JPG, 01-06 16:13:00, 0, Auto
3555.74, 1650.98, 53.04, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\1\DSC_2815.JPG, 01-06 16:13:00, 0, Auto
