3745, 1602, 80, 57, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8525.JPG, 22-06 16:47:30, 0, Start 
3745.7, 1602.46, 78.43, 55.88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8525.JPG, 22-06 16:47:30, 0, Auto
3751.06, 1601.8, 75.39, 53.71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8526.JPG, 22-06 16:47:30, 0, Auto
3749.72, 1601.31, 76.89, 54.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8527.JPG, 22-06 16:47:30, 0, Auto
3751.58, 1602.91, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8528.JPG, 22-06 16:47:30, 0, Auto
3751.71, 1601.98, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8529.JPG, 22-06 16:47:30, 0, Auto
3751.71, 1602.63, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8530.JPG, 22-06 16:47:30, 0, Auto
3752.4, 1602.32, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8531.JPG, 22-06 16:47:30, 0, Auto
3748.34, 1600.03, 78.43, 55.88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8532.JPG, 22-06 16:47:30, 0, Auto
3751.61, 1603.16, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8533.JPG, 22-06 16:47:30, 0, Auto
3751.81, 1602.94, 73.91, 52.66, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8534.JPG, 22-06 16:47:30, 0, Auto
3750.01, 1602.82, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8535.JPG, 22-06 16:47:30, 0, Auto
3751.09, 1602.17, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8536.JPG, 22-06 16:47:30, 0, Auto
3751.07, 1602.0, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8537.JPG, 22-06 16:47:30, 0, Auto
3750.93, 1602.62, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8538.JPG, 22-06 16:47:30, 0, Auto
3753.56, 1603.41, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8539.JPG, 22-06 16:47:30, 0, Auto
3754.0, 1605.69, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8540.JPG, 22-06 16:47:30, 0, Auto
3756.19, 1602.18, 66.94, 47.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8541.JPG, 22-06 16:47:30, 0, Auto
3755.92, 1602.71, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8542.JPG, 22-06 16:47:30, 0, Auto
3754.86, 1604.86, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8543.JPG, 22-06 16:47:30, 0, Auto
3752.36, 1604.07, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8544.JPG, 22-06 16:47:30, 0, Auto
3752.67, 1603.96, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8545.JPG, 22-06 16:47:30, 0, Auto
3753.02, 1603.96, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8546.JPG, 22-06 16:47:30, 0, Auto
3751.56, 1602.38, 72.46, 51.63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8547.JPG, 22-06 16:47:30, 0, Auto
3751.88, 1603.21, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8548.JPG, 22-06 16:47:30, 0, Auto
3752.69, 1602.98, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8549.JPG, 22-06 16:47:30, 0, Auto
3753.3, 1603.24, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8550.JPG, 22-06 16:47:30, 0, Auto
3759.1, 1602.4, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8551.JPG, 22-06 16:47:30, 0, Auto
3762.99, 1598.57, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8552.JPG, 22-06 16:47:30, 0, Auto
3767.65, 1594.96, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8553.JPG, 22-06 16:47:30, 0, Auto
3772.62, 1588.67, 73.91, 52.66, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8554.JPG, 22-06 16:47:30, 0, Auto
3778.38, 1583.91, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8555.JPG, 22-06 16:47:30, 0, Auto
3784.45, 1580.61, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8556.JPG, 22-06 16:47:30, 0, Auto
3786.72, 1575.53, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8557.JPG, 22-06 16:47:30, 0, Auto
3794.16, 1569.54, 66.94, 47.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8558.JPG, 22-06 16:47:30, 0, Auto
3798.8, 1564.39, 66.94, 47.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8559.JPG, 22-06 16:47:30, 0, Auto
3803.65, 1559.67, 65.63, 46.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8560.JPG, 22-06 16:47:30, 0, Auto
3807.61, 1553.91, 66.94, 47.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8561.JPG, 22-06 16:47:30, 0, Auto
3811.59, 1549.39, 65.63, 46.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8562.JPG, 22-06 16:47:30, 0, Auto
3817.26, 1544.44, 63.08, 44.94, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8563.JPG, 22-06 16:47:30, 0, Auto
3820.64, 1538.75, 64.34, 45.84, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8564.JPG, 22-06 16:47:30, 0, Auto
3824.3, 1533.25, 65.63, 46.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8565.JPG, 22-06 16:47:30, 0, Auto
3825.02, 1527.19, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8566.JPG, 22-06 16:47:30, 0, Auto
3830.0, 1521.86, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8567.JPG, 22-06 16:47:30, 0, Auto
3834.12, 1516.1, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8568.JPG, 22-06 16:47:30, 0, Auto
3837.99, 1511.38, 66.94, 47.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8569.JPG, 22-06 16:47:30, 0, Auto
3841.42, 1506.21, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8570.JPG, 22-06 16:47:30, 0, Auto
3845.64, 1501.88, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8571.JPG, 22-06 16:47:30, 0, Auto
3850.07, 1497.49, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8572.JPG, 22-06 16:47:30, 0, Auto
3851.39, 1493.72, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8573.JPG, 22-06 16:47:30, 0, Auto
3853.73, 1485.86, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8574.JPG, 22-06 16:47:30, 0, Auto
3857.01, 1482.4, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8575.JPG, 22-06 16:47:30, 0, Auto
3859.93, 1479.41, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8576.JPG, 22-06 16:47:30, 0, Auto
3861.69, 1479.0, 71.04, 50.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8577.JPG, 22-06 16:47:30, 0, Auto
3867.41, 1478.8, 68.28, 48.65, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8578.JPG, 22-06 16:47:30, 0, Auto
3869.88, 1474.64, 69.64, 49.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\29\top\1\DSC_8579.JPG, 22-06 16:47:30, 0, Auto
