766, 1766, 67, 64, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7425_CROPED.jpg, path time not found, 0, Start 
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7425_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7426_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7427_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7428_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7429_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7430_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7431_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7432_CROPED.jpg, path time not found, 0, Auto
766.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7433_CROPED.jpg, path time not found, 0, Auto
765.0, 1766.0, 68.0, 65.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7434_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7435_CROPED.jpg, path time not found, 0, Auto
767.0, 1768.0, 64.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7436_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7437_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7438_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7439_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7440_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7441_CROPED.jpg, path time not found, 0, Auto
766.0, 1767.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7442_CROPED.jpg, path time not found, 0, Auto
765.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7443_CROPED.jpg, path time not found, 0, Auto
765.0, 1766.0, 67.0, 64.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\3\7444_CROPED.jpg, path time not found, 0, Auto
