3528, 1648, 48, 50, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5319.JPG, 01-06 16:54:04, 0, Start 
3528.45, 1648.5, 47.06, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5319.JPG, 01-06 16:54:04, 0, Auto
3531.83, 1648.37, 48.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5320.JPG, 01-06 16:54:04, 0, Auto
3530.61, 1649.95, 48.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5321.JPG, 01-06 16:54:04, 0, Auto
3530.98, 1644.92, 47.06, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5322.JPG, 01-06 16:54:04, 0, Auto
3534.68, 1643.2, 46.14, 48.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5323.JPG, 01-06 16:54:04, 0, Auto
3535.8, 1643.1, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5324.JPG, 01-06 16:54:04, 0, Auto
3541.73, 1644.22, 48.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5325.JPG, 01-06 16:54:04, 0, Auto
3548.65, 1649.61, 47.06, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5326.JPG, 01-06 16:54:04, 0, Auto
3553.16, 1651.06, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5327.JPG, 01-06 16:54:04, 0, Auto
3557.75, 1652.17, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5328.JPG, 01-06 16:54:04, 0, Auto
3565.3, 1654.45, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5329.JPG, 24-05 21:15:44, 0, Auto
3567.54, 1657.48, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5330.JPG, 01-06 16:54:04, 0, Auto
3572.66, 1663.07, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5331.JPG, 01-06 16:53:55, 0, Auto
3577.09, 1660.27, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5332.JPG, 24-05 21:17:14, 0, Auto
3580.16, 1665.77, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5333.JPG, 01-06 16:54:04, 0, Auto
3586.37, 1668.08, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5334.JPG, 01-06 16:54:04, 0, Auto
3591.24, 1666.74, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5335.JPG, 01-06 16:54:04, 0, Auto
3590.87, 1667.57, 46.14, 48.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5336.JPG, 01-06 16:54:04, 0, Auto
3594.08, 1667.25, 47.06, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5337.JPG, 01-06 16:54:04, 0, Auto
3602.09, 1670.81, 46.14, 48.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5338.JPG, 01-06 16:54:04, 0, Auto
3604.37, 1674.03, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5339.JPG, 01-06 16:54:04, 0, Auto
3607.86, 1677.91, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5340.JPG, 01-06 16:54:04, 0, Auto
3610.03, 1677.67, 46.14, 48.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5341.JPG, 01-06 16:54:04, 0, Auto
3610.91, 1677.88, 47.06, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5342.JPG, 01-06 16:54:04, 0, Auto
3618.27, 1681.99, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5343.JPG, 01-06 16:54:04, 0, Auto
3622.95, 1685.46, 45.23, 47.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5344.JPG, 01-06 16:54:04, 0, Auto
3625.21, 1686.16, 44.34, 46.19, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\23\top\1\DSC_5345.JPG, 01-06 16:54:04, 0, Auto
