1655, 1999, 68, 61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9790_CROPED.jpg, path time not found, 0, Start 
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9790_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9791_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9792_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9793_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9794_CROPED.jpg, path time not found, 0, Auto
1655.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9795_CROPED.jpg, path time not found, 0, Auto
1656.0, 2000.0, 65.0, 59.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9796_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9797_CROPED.jpg, path time not found, 0, Auto
1655.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9798_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9799_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9800_CROPED.jpg, path time not found, 0, Auto
1655.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9801_CROPED.jpg, path time not found, 0, Auto
1655.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9802_CROPED.jpg, path time not found, 0, Auto
1649.0, 1998.0, 69.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9803_CROPED.jpg, path time not found, 0, Auto
1645.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9804_CROPED.jpg, path time not found, 0, Auto
1640.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9805_CROPED.jpg, path time not found, 0, Auto
1633.0, 1996.0, 72.0, 65.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9806_CROPED.jpg, path time not found, 0, Auto
1630.0, 1997.0, 69.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9807_CROPED.jpg, path time not found, 0, Auto
1627.0, 1999.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9808_CROPED.jpg, path time not found, 0, Auto
1623.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9809_CROPED.jpg, path time not found, 0, Auto
1618.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9810_CROPED.jpg, path time not found, 0, Auto
1614.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9811_CROPED.jpg, path time not found, 0, Auto
1609.0, 1998.0, 68.0, 61.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\112\side\2\9812_CROPED.jpg, path time not found, 0, Auto
