3613, 1464, 70, 68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_0646.JPG, 23-06 13:49:04, 0, Start 
3614.34, 1465.39, 67.28, 65.36, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_0646.JPG, 23-06 13:49:04, 0, Auto
3618.31, 1465.06, 68.63, 66.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1030.JPG, 20-06 12:48:34, 0, Auto
3617.48, 1463.33, 70.0, 68.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1031.JPG, 23-06 13:49:04, 0, Auto
3617.64, 1463.45, 68.63, 66.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1032.JPG, 23-06 13:49:04, 0, Auto
3616.81, 1464.68, 68.63, 66.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1033.JPG, 23-06 13:49:04, 0, Auto
3615.01, 1461.97, 72.83, 70.75, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1034.JPG, 23-06 13:49:04, 0, Auto
3616.74, 1462.56, 71.4, 69.36, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1035.JPG, 23-06 13:49:04, 0, Auto
3623.46, 1457.48, 75.77, 73.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1036.JPG, 20-06 12:51:34, 0, Auto
3633.06, 1456.71, 74.28, 72.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1037.JPG, 23-06 13:48:58, 0, Auto
3638.99, 1455.7, 78.83, 76.58, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1038.JPG, 23-06 13:49:04, 0, Auto
3647.28, 1454.84, 82.02, 79.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1039.JPG, 23-06 13:49:04, 0, Auto
3655.06, 1452.44, 82.02, 79.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1040.JPG, 23-06 13:49:04, 0, Auto
3661.42, 1450.01, 85.33, 82.89, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1041.JPG, 23-06 13:49:04, 0, Auto
3668.12, 1447.01, 83.66, 81.27, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1042.JPG, 23-06 13:49:04, 0, Auto
3675.23, 1445.35, 88.78, 86.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1043.JPG, 23-06 13:49:04, 0, Auto
3682.03, 1445.52, 90.55, 87.97, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1044.JPG, 23-06 13:49:04, 0, Auto
3690.16, 1441.58, 92.36, 89.72, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\38\top\1\DSC_1045.JPG, 23-06 13:49:04, 0, Auto
