3519, 1617, 82, 95, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4201.JPG, 28-05 05:25:12, 0, Start 
3520.16, 1619.41, 78.82, 91.31, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4201.JPG, 28-05 05:25:12, 0, Auto
3520.77, 1620.83, 77.27, 89.52, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4202.JPG, 01-06 17:00:17, 0, Auto
3521.81, 1621.78, 75.76, 87.77, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4203.JPG, 01-06 17:00:17, 0, Auto
3521.79, 1622.27, 75.76, 87.77, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4204.JPG, 01-06 17:00:12, 0, Auto
3522.42, 1622.94, 74.27, 86.04, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4205.JPG, 01-06 17:00:17, 0, Auto
3522.19, 1623.41, 74.27, 86.04, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4206.JPG, 01-06 17:00:17, 0, Auto
3523.1, 1624.08, 72.81, 84.36, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4207.JPG, 01-06 17:00:17, 0, Auto
3523.83, 1625.23, 71.39, 82.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4208.JPG, 01-06 17:00:17, 0, Auto
3523.67, 1625.6, 71.39, 82.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4209.JPG, 01-06 17:00:17, 0, Auto
3524.26, 1626.37, 71.39, 82.7, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4210.JPG, 01-06 17:00:12, 0, Auto
3523.36, 1625.91, 72.81, 84.36, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4211.JPG, 01-06 17:00:17, 0, Auto
3524.53, 1626.72, 69.99, 81.08, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4212.JPG, 01-06 17:00:17, 0, Auto
3525.95, 1628.59, 67.27, 77.93, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4213.JPG, 01-06 17:00:17, 0, Auto
3525.46, 1628.87, 67.27, 77.93, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\5\DSC_4214.JPG, 01-06 17:00:17, 0, Auto
