1301, 2055, 69, 56, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7621_CROPED.jpg, path time not found, 0, Start 
1301.0, 2055.0, 69.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7621_CROPED.jpg, path time not found, 0, Auto
1304.0, 2051.0, 69.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7622_CROPED.jpg, path time not found, 0, Auto
1294.0, 2053.0, 69.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7623_CROPED.jpg, path time not found, 0, Auto
1285.0, 2053.0, 69.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7624_CROPED.jpg, path time not found, 0, Auto
1277.0, 2053.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7625_CROPED.jpg, path time not found, 0, Auto
1270.0, 2052.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7626_CROPED.jpg, path time not found, 0, Auto
1260.0, 2051.0, 70.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7627_CROPED.jpg, path time not found, 0, Auto
1255.0, 2051.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7628_CROPED.jpg, path time not found, 0, Auto
1245.0, 2051.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7629_CROPED.jpg, path time not found, 0, Auto
1236.0, 2051.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7630_CROPED.jpg, path time not found, 0, Auto
1228.0, 2052.0, 66.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7631_CROPED.jpg, path time not found, 0, Auto
1218.0, 2051.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7632_CROPED.jpg, path time not found, 0, Auto
1211.0, 2051.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7633_CROPED.jpg, path time not found, 0, Auto
1203.0, 2050.0, 68.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7634_CROPED.jpg, path time not found, 0, Auto
1194.0, 2049.0, 69.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7635_CROPED.jpg, path time not found, 0, Auto
1188.0, 2047.0, 70.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7636_CROPED.jpg, path time not found, 0, Auto
1181.0, 2046.0, 72.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7637_CROPED.jpg, path time not found, 0, Auto
1175.0, 2046.0, 72.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7638_CROPED.jpg, path time not found, 0, Auto
1169.0, 2045.0, 72.0, 58.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\114\side\1\7639_CROPED.jpg, path time not found, 0, Auto
