3534, 1657, 42, 62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3349.JPG, 01-06 16:52:24, 0, Start 
3534.78, 1658.23, 40.37, 59.59, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3349.JPG, 01-06 16:52:24, 0, Auto
3535.36, 1657.07, 41.18, 60.78, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3350.JPG, 01-06 16:52:24, 0, Auto
3536.19, 1658.1, 41.18, 60.78, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3351.JPG, 01-06 16:52:24, 0, Auto
3535.98, 1658.35, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3352.JPG, 01-06 16:52:24, 0, Auto
3534.93, 1660.87, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3353.JPG, 01-06 16:52:24, 0, Auto
3534.42, 1655.17, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3354.JPG, 01-06 16:52:24, 0, Auto
3534.22, 1655.82, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3355.JPG, 01-06 16:52:24, 0, Auto
3533.77, 1659.38, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3356.JPG, 01-06 16:52:24, 0, Auto
3534.37, 1656.71, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3357.JPG, 01-06 16:52:24, 0, Auto
3534.76, 1658.26, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3358.JPG, 01-06 16:52:24, 0, Auto
3534.82, 1655.53, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3359.JPG, 01-06 16:52:24, 0, Auto
3535.39, 1658.41, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3360.JPG, 01-06 16:52:24, 0, Auto
3536.22, 1657.41, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3361.JPG, 01-06 16:52:24, 0, Auto
3535.23, 1656.97, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3362.JPG, 01-06 16:52:24, 0, Auto
3534.54, 1657.98, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3363.JPG, 01-06 16:52:24, 0, Auto
3534.56, 1656.56, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3364.JPG, 01-06 16:52:24, 0, Auto
3534.75, 1656.54, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3365.JPG, 01-06 16:52:24, 0, Auto
3536.97, 1655.1, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3366.JPG, 01-06 16:52:13, 0, Auto
3533.01, 1656.01, 45.46, 67.11, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3367.JPG, 01-06 16:52:13, 0, Auto
3533.69, 1655.44, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3368.JPG, 01-06 16:52:24, 0, Auto
3534.17, 1656.43, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3369.JPG, 01-06 16:52:24, 0, Auto
3534.56, 1651.09, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3370.JPG, 01-06 16:52:24, 0, Auto
3535.67, 1654.77, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3371.JPG, 01-06 16:52:24, 0, Auto
3533.36, 1656.04, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3372.JPG, 01-06 16:52:24, 0, Auto
3533.05, 1655.26, 45.46, 67.11, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3373.JPG, 01-06 16:52:24, 0, Auto
3533.55, 1656.87, 45.46, 67.11, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3374.JPG, 01-06 16:52:24, 0, Auto
3534.22, 1656.58, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3375.JPG, 01-06 16:52:24, 0, Auto
3535.23, 1659.01, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3376.JPG, 01-06 16:52:24, 0, Auto
3535.21, 1655.48, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3377.JPG, 01-06 16:52:24, 0, Auto
3535.36, 1655.93, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3378.JPG, 01-06 16:52:24, 0, Auto
3534.81, 1657.48, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3379.JPG, 01-06 16:52:24, 0, Auto
3535.5, 1655.81, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3380.JPG, 01-06 16:52:24, 0, Auto
3534.94, 1655.59, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3381.JPG, 01-06 16:52:24, 0, Auto
3533.43, 1657.37, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3382.JPG, 01-06 16:52:24, 0, Auto
3534.56, 1655.9, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3383.JPG, 01-06 16:52:24, 0, Auto
3535.0, 1655.36, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3384.JPG, 01-06 16:52:24, 0, Auto
3536.9, 1654.15, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3385.JPG, 01-06 16:52:24, 0, Auto
3540.0, 1656.58, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3386.JPG, 01-06 16:52:24, 0, Auto
3536.68, 1657.98, 42.0, 62.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3387.JPG, 01-06 16:52:24, 0, Auto
3536.69, 1657.49, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3388.JPG, 01-06 16:52:24, 0, Auto
3536.58, 1655.95, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3389.JPG, 01-06 16:52:13, 0, Auto
3548.76, 1656.99, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3390.JPG, 01-06 16:52:24, 0, Auto
3553.59, 1656.7, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3391.JPG, 01-06 16:52:24, 0, Auto
3560.92, 1654.88, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3392.JPG, 01-06 16:52:24, 0, Auto
3566.05, 1657.29, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3393.JPG, 23-05 23:28:52, 0, Auto
3572.89, 1656.86, 44.57, 65.79, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3394.JPG, 01-06 16:52:24, 0, Auto
3579.47, 1657.22, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3395.JPG, 01-06 16:52:24, 0, Auto
3586.01, 1658.17, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3396.JPG, 01-06 16:52:24, 0, Auto
3592.85, 1658.13, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3397.JPG, 01-06 16:52:24, 0, Auto
3599.32, 1659.17, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3398.JPG, 01-06 16:52:24, 0, Auto
3606.57, 1657.91, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3399.JPG, 01-06 16:52:24, 0, Auto
3610.44, 1657.61, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3400.JPG, 01-06 16:52:24, 0, Auto
3617.3, 1655.42, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3401.JPG, 01-06 16:52:13, 0, Auto
3624.31, 1655.83, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3402.JPG, 01-06 16:52:24, 0, Auto
3625.1, 1654.83, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3403.JPG, 01-06 16:52:24, 0, Auto
3631.49, 1654.55, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3404.JPG, 01-06 16:52:24, 0, Auto
3638.27, 1657.13, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3405.JPG, 01-06 16:52:24, 0, Auto
3641.43, 1655.65, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3406.JPG, 01-06 16:52:24, 0, Auto
3646.43, 1657.0, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3407.JPG, 01-06 16:52:24, 0, Auto
3651.24, 1656.55, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3408.JPG, 01-06 16:52:24, 0, Auto
3656.18, 1657.3, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3409.JPG, 01-06 16:52:24, 0, Auto
3664.35, 1656.76, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3410.JPG, 01-06 16:52:24, 0, Auto
3668.86, 1656.53, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3411.JPG, 01-06 16:52:24, 0, Auto
3672.34, 1656.83, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3412.JPG, 01-06 16:52:24, 0, Auto
3677.31, 1657.4, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3413.JPG, 01-06 16:52:24, 0, Auto
3683.14, 1658.01, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3414.JPG, 01-06 16:52:24, 0, Auto
3687.28, 1658.57, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3415.JPG, 01-06 16:52:24, 0, Auto
3693.51, 1658.43, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3416.JPG, 01-06 16:52:24, 0, Auto
3696.65, 1659.76, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3417.JPG, 01-06 16:52:24, 0, Auto
3699.97, 1657.33, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3418.JPG, 01-06 16:52:13, 0, Auto
3705.36, 1659.47, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3419.JPG, 01-06 16:52:24, 0, Auto
3710.32, 1657.34, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3420.JPG, 01-06 16:52:24, 0, Auto
3714.79, 1653.7, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3421.JPG, 01-06 16:52:24, 0, Auto
3716.49, 1655.36, 43.7, 64.5, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3422.JPG, 01-06 16:52:24, 0, Auto
3721.0, 1652.01, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3423.JPG, 01-06 16:52:24, 0, Auto
3727.66, 1647.68, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3424.JPG, 01-06 16:52:24, 0, Auto
3722.43, 1617.29, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3425.JPG, 01-06 16:52:25, 0, Auto
3728.36, 1621.94, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3426.JPG, 23-05 23:45:22, 0, Auto
3734.96, 1623.19, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3427.JPG, 01-06 16:52:25, 0, Auto
3738.46, 1626.11, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3428.JPG, 23-05 23:46:22, 0, Auto
3742.78, 1626.6, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3429.JPG, 01-06 16:52:25, 0, Auto
3745.87, 1627.86, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3430.JPG, 01-06 16:52:25, 0, Auto
3752.42, 1628.21, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3431.JPG, 01-06 16:52:25, 0, Auto
3755.03, 1629.6, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3432.JPG, 01-06 16:52:25, 0, Auto
3758.53, 1629.0, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3433.JPG, 01-06 16:52:25, 0, Auto
3761.56, 1630.33, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3434.JPG, 01-06 16:52:25, 0, Auto
3764.4, 1631.69, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3435.JPG, 01-06 16:52:25, 0, Auto
3766.26, 1632.66, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3436.JPG, 01-06 16:52:25, 0, Auto
3769.29, 1632.89, 42.84, 63.24, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\22\top\2\DSC_3437.JPG, 01-06 16:52:25, 0, Auto
