935, 1753, 56, 52, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7176_CROPED.jpg, path time not found, 0, Start 
933.0, 1751.0, 61.0, 56.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7176_CROPED.jpg, path time not found, 0, Auto
933.0, 1752.0, 62.0, 57.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7177_CROPED.jpg, path time not found, 0, Auto
933.0, 1752.0, 59.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7178_CROPED.jpg, path time not found, 0, Auto
933.0, 1753.0, 59.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7179_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 57.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7180_CROPED.jpg, path time not found, 0, Auto
935.0, 1754.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7181_CROPED.jpg, path time not found, 0, Auto
935.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7182_CROPED.jpg, path time not found, 0, Auto
935.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7183_CROPED.jpg, path time not found, 0, Auto
935.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7184_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7185_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7186_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7187_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7188_CROPED.jpg, path time not found, 0, Auto
935.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7189_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7190_CROPED.jpg, path time not found, 0, Auto
934.0, 1753.0, 56.0, 52.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\119\side\2\7191_CROPED.jpg, path time not found, 0, Auto
