1640, 1565, 74, 55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4480_CROPED.jpg, path time not found, 0, Start 
1640.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4480_CROPED.jpg, path time not found, 0, Auto
1640.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4481_CROPED.jpg, path time not found, 0, Auto
1640.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4482_CROPED.jpg, path time not found, 0, Auto
1640.0, 1566.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4483_CROPED.jpg, path time not found, 0, Auto
1640.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4484_CROPED.jpg, path time not found, 0, Auto
1633.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4485_CROPED.jpg, path time not found, 0, Auto
1628.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4486_CROPED.jpg, path time not found, 0, Auto
1623.0, 1566.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4487_CROPED.jpg, path time not found, 0, Auto
1618.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4488_CROPED.jpg, path time not found, 0, Auto
1615.0, 1566.0, 73.0, 54.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4489_CROPED.jpg, path time not found, 0, Auto
1615.0, 1568.0, 68.0, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4490_CROPED.jpg, path time not found, 0, Auto
1608.0, 1567.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4491_CROPED.jpg, path time not found, 0, Auto
1603.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4492_CROPED.jpg, path time not found, 0, Auto
1599.0, 1565.0, 74.0, 55.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\116\side\1\4493_CROPED.jpg, path time not found, 0, Auto
