3600, 1468, 76, 111, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5544.JPG, 23-06 13:52:47, 0, Start 
3600.1, 1467.98, 76.0, 111.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5544.JPG, 23-06 13:52:47, 0, Auto
3594.31, 1466.15, 77.52, 113.22, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5625.JPG, 23-06 13:52:47, 0, Auto
3603, 1461, 67, 99, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5625.JPG, 23-06 13:52:47, 0, Start 
3603.14, 1460.98, 67.0, 99.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5625.JPG, 23-06 13:52:47, 0, Auto
3605.73, 1459.91, 67.0, 99.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5626.JPG, 23-06 13:52:47, 0, Auto
3605.4, 1461.96, 67.0, 99.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5627.JPG, 23-06 13:52:47, 0, Auto
3605.52, 1456.72, 68.34, 100.98, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5628.JPG, 23-06 13:52:47, 0, Auto
3605.86, 1457.16, 68.34, 100.98, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5629.JPG, 23-06 13:52:47, 0, Auto
3601.15, 1456.56, 72.52, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5630.JPG, 23-06 13:52:47, 0, Auto
3602.62, 1456.96, 71.1, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5631.JPG, 23-06 13:52:47, 0, Auto
3599.12, 1454.84, 75.45, 111.49, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5632.JPG, 23-06 13:52:47, 0, Auto
3608.07, 1450.8, 73.97, 109.3, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\35\top\1\DSC_5633.JPG, 23-06 13:52:47, 0, Auto
