3586, 998, 71, 87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8975.JPG, 02-05 15:13:06, 0, Start 
3585.91, 997.95, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8975.JPG, 02-05 15:13:06, 0, Auto
3585.5, 997.96, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8976.JPG, 02-05 15:13:06, 0, Auto
3584.67, 996.89, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8977.JPG, 02-05 15:13:07, 0, Auto
3584.4, 996.83, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8978.JPG, 02-05 15:13:07, 0, Auto
3585.41, 997.08, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8979.JPG, 02-05 15:13:07, 0, Auto
3585.45, 997.18, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8980.JPG, 02-05 15:13:07, 0, Auto
3585.16, 999.66, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8981.JPG, 02-05 15:13:07, 0, Auto
3583.76, 993.19, 76.85, 94.17, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8982.JPG, 02-05 15:13:07, 0, Auto
3580.15, 992.92, 79.96, 97.98, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8983.JPG, 02-05 15:13:07, 0, Auto
3584.29, 994.88, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8984.JPG, 02-05 15:13:07, 0, Auto
3585.49, 996.61, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8985.JPG, 02-05 15:13:07, 0, Auto
3583.98, 993.67, 75.35, 92.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8986.JPG, 25-04 21:50:34, 0, Auto
3584.12, 995.23, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8987.JPG, 02-05 15:13:07, 0, Auto
3581.83, 993.77, 76.85, 94.17, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8988.JPG, 02-05 15:13:07, 0, Auto
3582.36, 992.98, 75.35, 92.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8989.JPG, 25-04 21:52:04, 0, Auto
3583.34, 993.33, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8990.JPG, 02-05 15:13:07, 0, Auto
3584.74, 996.51, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8991.JPG, 02-05 15:13:07, 0, Auto
3587.19, 992.99, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8992.JPG, 02-05 15:13:07, 0, Auto
3585.48, 997.85, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8993.JPG, 02-05 15:13:07, 0, Auto
3583.54, 995.56, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8994.JPG, 02-05 15:13:07, 0, Auto
3584.32, 995.45, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8995.JPG, 02-05 15:13:07, 0, Auto
3584.31, 995.57, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8996.JPG, 02-05 15:13:07, 0, Auto
3584.54, 995.73, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8997.JPG, 25-04 21:56:04, 0, Auto
3584.45, 995.63, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8998.JPG, 02-05 15:13:07, 0, Auto
3584.09, 995.37, 73.87, 90.51, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_8999.JPG, 02-05 15:13:07, 0, Auto
3584.85, 996.99, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9000.JPG, 02-05 15:13:07, 0, Auto
3584.75, 997.04, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9001.JPG, 02-05 15:13:07, 0, Auto
3583.93, 997.97, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9002.JPG, 02-05 15:13:07, 0, Auto
3584.8, 998.35, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9003.JPG, 02-05 15:13:07, 0, Auto
3585.85, 998.35, 68.24, 83.62, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9004.JPG, 02-05 15:13:07, 0, Auto
3585.23, 995.53, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9005.JPG, 02-05 15:13:07, 0, Auto
3592.13, 997.56, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9006.JPG, 02-05 15:13:07, 0, Auto
3600.05, 1001.45, 72.42, 88.74, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9007.JPG, 02-05 15:13:07, 0, Auto
3607.59, 1002.73, 71.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9008.JPG, 25-04 22:01:34, 0, Auto
3616.69, 1007.53, 65.59, 80.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9009.JPG, 02-05 15:13:07, 0, Auto
3624.99, 1010.44, 65.59, 80.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9010.JPG, 02-05 15:13:07, 0, Auto
3632.39, 1013.27, 64.31, 78.8, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9011.JPG, 02-05 15:13:07, 0, Auto
3638.59, 1014.66, 64.31, 78.8, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9012.JPG, 02-05 15:13:07, 0, Auto
3646.9, 1015.67, 63.05, 77.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\19\top\2\DSC_9013.JPG, 02-05 15:13:07, 0, Auto
