3516, 1624, 61, 63, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3770.JPG, 01-06 16:59:18, 0, Start 
3515.92, 1624.0, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3770.JPG, 01-06 16:59:18, 0, Auto
3515.32, 1624.25, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3771.JPG, 01-06 16:59:18, 0, Auto
3515.74, 1624.5, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3772.JPG, 01-06 16:59:18, 0, Auto
3515.65, 1625.01, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3773.JPG, 01-06 16:59:18, 0, Auto
3515.08, 1623.89, 62.22, 64.26, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3774.JPG, 01-06 16:59:03, 0, Auto
3515.97, 1624.81, 59.8, 61.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3775.JPG, 01-06 16:59:18, 0, Auto
3517.14, 1625.93, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3776.JPG, 01-06 16:59:18, 0, Auto
3517.48, 1626.07, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3777.JPG, 01-06 16:59:18, 0, Auto
3517.37, 1625.9, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3778.JPG, 01-06 16:59:18, 0, Auto
3518.04, 1626.02, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3779.JPG, 28-05 01:54:12, 0, Auto
3518.11, 1627.22, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3780.JPG, 01-06 16:59:18, 0, Auto
3518.84, 1628.31, 56.35, 58.2, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3781.JPG, 01-06 16:59:18, 0, Auto
3517.2, 1627.64, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3782.JPG, 01-06 16:59:03, 0, Auto
3517.61, 1626.29, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3783.JPG, 01-06 16:59:18, 0, Auto
3517.61, 1627.15, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3784.JPG, 01-06 16:59:18, 0, Auto
3526.46, 1627.56, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3785.JPG, 01-06 16:59:18, 0, Auto
3538.05, 1627.32, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3786.JPG, 01-06 16:59:18, 0, Auto
3547.35, 1629.51, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3787.JPG, 01-06 16:59:18, 0, Auto
3555.35, 1629.64, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3788.JPG, 28-05 01:58:42, 0, Auto
3563.54, 1631.18, 57.48, 59.37, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3789.JPG, 01-06 16:59:18, 0, Auto
3570.64, 1631.28, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3790.JPG, 01-06 16:59:03, 0, Auto
3579.3, 1628.21, 58.63, 60.55, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3791.JPG, 01-06 16:59:18, 0, Auto
3586.44, 1626.84, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3792.JPG, 01-06 16:59:18, 0, Auto
3595.38, 1626.3, 61.0, 63.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3793.JPG, 28-05 02:01:12, 0, Auto
3605.21, 1626.53, 59.8, 61.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\3\DSC_3794.JPG, 01-06 16:59:18, 0, Auto
