3563, 986, 75, 103, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1811.JPG, 02-05 17:55:26, 0, Start 
3562.97, 985.86, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1811.JPG, 02-05 17:55:26, 0, Auto
3557.41, 984.66, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1812.JPG, 02-05 17:55:26, 0, Auto
3562.09, 985.0, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1813.JPG, 02-05 17:55:26, 0, Auto
3562.9, 985.54, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1814.JPG, 02-05 17:55:26, 0, Auto
3562.27, 982.34, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1815.JPG, 02-05 17:55:26, 0, Auto
3561.21, 985.46, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1816.JPG, 02-05 17:55:26, 0, Auto
3562.12, 985.04, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1817.JPG, 27-04 14:31:58, 0, Auto
3561.33, 985.71, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1818.JPG, 02-05 17:55:26, 0, Auto
3559.61, 983.07, 79.59, 109.3, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1819.JPG, 02-05 17:55:26, 0, Auto
3561.5, 984.09, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1820.JPG, 02-05 17:55:27, 0, Auto
3561.31, 983.18, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1821.JPG, 02-05 17:55:27, 0, Auto
3562.77, 984.72, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1822.JPG, 02-05 17:55:27, 0, Auto
3561.24, 983.03, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1823.JPG, 02-05 17:55:27, 0, Auto
3560.97, 984.34, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1824.JPG, 02-05 17:55:27, 0, Auto
3561.16, 984.32, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1825.JPG, 27-04 14:35:58, 0, Auto
3563.16, 986.6, 73.53, 100.98, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1826.JPG, 27-04 14:36:28, 0, Auto
3563.13, 985.52, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1827.JPG, 02-05 17:55:27, 0, Auto
3562.24, 982.0, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1828.JPG, 02-05 17:55:27, 0, Auto
3557.89, 981.06, 82.81, 113.72, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1829.JPG, 02-05 17:55:27, 0, Auto
3558.54, 978.34, 84.46, 115.99, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1830.JPG, 02-05 17:55:27, 0, Auto
3560.28, 982.58, 79.59, 109.3, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1831.JPG, 02-05 17:55:27, 0, Auto
3558.72, 983.54, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1832.JPG, 02-05 17:55:27, 0, Auto
3562.6, 984.54, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1833.JPG, 02-05 17:55:27, 0, Auto
3562.9, 982.75, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1834.JPG, 02-05 17:55:27, 0, Auto
3563.43, 984.47, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1835.JPG, 02-05 17:55:27, 0, Auto
3561.28, 982.79, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1836.JPG, 02-05 17:55:27, 0, Auto
3560.17, 986.97, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1837.JPG, 02-05 17:55:27, 0, Auto
3561.18, 984.04, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1838.JPG, 02-05 17:55:27, 0, Auto
3560.35, 985.55, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1839.JPG, 02-05 17:55:27, 0, Auto
3561.72, 984.22, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1840.JPG, 02-05 17:55:27, 0, Auto
3560.95, 983.4, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1841.JPG, 02-05 17:55:27, 0, Auto
3561.28, 984.14, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1842.JPG, 27-04 14:44:28, 0, Auto
3561.01, 989.09, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1843.JPG, 02-05 17:55:27, 0, Auto
3560.15, 984.89, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1844.JPG, 02-05 17:55:27, 0, Auto
3562.53, 984.44, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1845.JPG, 02-05 17:55:27, 0, Auto
3561.12, 985.88, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1846.JPG, 02-05 17:55:27, 0, Auto
3562.42, 984.89, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1847.JPG, 02-05 17:55:27, 0, Auto
3561.43, 985.14, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1848.JPG, 02-05 17:55:27, 0, Auto
3561.79, 984.81, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1849.JPG, 02-05 17:55:27, 0, Auto
3561.37, 984.97, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1850.JPG, 02-05 17:55:27, 0, Auto
3562.59, 983.79, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1851.JPG, 02-05 17:55:27, 0, Auto
3560.86, 983.17, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1852.JPG, 02-05 17:55:27, 0, Auto
3562.11, 985.84, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1853.JPG, 02-05 17:55:27, 0, Auto
3560.96, 985.05, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1854.JPG, 27-04 14:50:28, 0, Auto
3561.99, 985.02, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1855.JPG, 02-05 17:55:27, 0, Auto
3563.4, 984.13, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1856.JPG, 02-05 17:55:27, 0, Auto
3561.6, 984.86, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1857.JPG, 02-05 17:55:27, 0, Auto
3561.76, 983.37, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1858.JPG, 02-05 17:55:27, 0, Auto
3561.9, 984.92, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1859.JPG, 02-05 17:55:27, 0, Auto
3561.55, 984.62, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1860.JPG, 02-05 17:55:27, 0, Auto
3562.71, 983.14, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1861.JPG, 02-05 17:55:27, 0, Auto
3561.28, 984.14, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1862.JPG, 02-05 17:55:27, 0, Auto
3562.03, 984.14, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1863.JPG, 02-05 17:55:27, 0, Auto
3560.97, 986.6, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1864.JPG, 02-05 17:55:27, 0, Auto
3561.58, 985.73, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1865.JPG, 27-04 14:55:58, 0, Auto
3561.39, 983.79, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1866.JPG, 02-05 17:55:27, 0, Auto
3560.56, 983.42, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1867.JPG, 02-05 17:55:27, 0, Auto
3562.12, 984.2, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1868.JPG, 02-05 17:55:27, 0, Auto
3560.94, 983.7, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1869.JPG, 02-05 17:55:27, 0, Auto
3562.23, 983.33, 78.03, 107.16, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1870.JPG, 02-05 17:55:27, 0, Auto
3562.6, 985.58, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1871.JPG, 02-05 17:55:27, 0, Auto
3562.04, 986.35, 75.0, 103.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1872.JPG, 27-04 14:59:28, 0, Auto
3562.59, 984.48, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1873.JPG, 02-05 17:55:27, 0, Auto
3560.89, 984.23, 76.5, 105.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\20\top\2\DSC_1874.JPG, 02-05 17:55:27, 0, Auto
