3569, 1447, 101, 53, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2750.JPG, 23-06 13:20:27, 0, Start 
3569.03, 1447.01, 101.0, 53.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2750.JPG, 23-06 13:20:27, 0, Auto
3572.01, 1448.84, 95.17, 49.94, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2751.JPG, 23-06 13:20:27, 0, Auto
3573.49, 1450.68, 93.31, 48.96, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2752.JPG, 23-06 13:20:27, 0, Auto
3572.87, 1448.51, 95.17, 49.94, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2753.JPG, 23-06 13:20:27, 0, Auto
3575.47, 1450.73, 91.48, 48.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2754.JPG, 23-06 13:20:27, 0, Auto
3576.54, 1452.3, 87.93, 46.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2755.JPG, 14-06 10:28:02, 0, Auto
3576.94, 1452.69, 87.93, 46.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2756.JPG, 23-06 13:20:27, 0, Auto
3584.3, 1456.23, 84.51, 44.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2757.JPG, 23-06 13:20:27, 0, Auto
3588.19, 1456.15, 86.2, 45.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2758.JPG, 23-06 13:20:27, 0, Auto
3593.62, 1457.0, 84.51, 44.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2759.JPG, 23-06 13:20:27, 0, Auto
3599.36, 1459.98, 84.51, 44.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2760.JPG, 23-06 13:20:27, 0, Auto
3603.49, 1463.14, 86.2, 45.23, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\33\top\4\DSC_2761.JPG, 23-06 13:20:27, 0, Auto
