3512, 1620, 55, 71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9350.JPG, 01-06 17:03:45, 0, Start 
3512.02, 1620.02, 55.0, 71.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9350.JPG, 01-06 17:03:45, 0, Auto
3512.14, 1620.38, 55.0, 71.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9351.JPG, 01-06 17:03:45, 0, Auto
3511.25, 1621.45, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9352.JPG, 30-05 17:06:42, 0, Auto
3510.5, 1619.22, 57.22, 73.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9353.JPG, 01-06 17:03:45, 0, Auto
3511.18, 1618.92, 57.22, 73.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9354.JPG, 01-06 17:03:45, 0, Auto
3510.72, 1619.8, 57.22, 73.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9355.JPG, 01-06 17:03:46, 0, Auto
3510.01, 1619.93, 57.22, 73.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9356.JPG, 01-06 17:03:38, 0, Auto
3510.65, 1620.43, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9357.JPG, 01-06 17:03:46, 0, Auto
3509.88, 1619.71, 57.22, 73.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9358.JPG, 01-06 17:03:46, 0, Auto
3510.13, 1621.0, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9359.JPG, 01-06 17:03:46, 0, Auto
3510.91, 1619.5, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9360.JPG, 01-06 17:03:46, 0, Auto
3510.54, 1619.31, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9361.JPG, 01-06 17:03:46, 0, Auto
3517.12, 1624.33, 56.1, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9362.JPG, 01-06 17:03:46, 0, Auto
3529.37, 1623.64, 58.37, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9363.JPG, 01-06 17:03:46, 0, Auto
3541.35, 1618.95, 58.37, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9364.JPG, 01-06 17:03:46, 0, Auto
3551.54, 1618.91, 58.37, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9365.JPG, 01-06 17:03:46, 0, Auto
3567.55, 1617.33, 58.37, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9366.JPG, 01-06 17:03:46, 0, Auto
3584.35, 1640.25, 58.37, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\26\top\3\DSC_9367.JPG, 01-06 17:03:46, 0, Auto
