3519, 1620, 51, 67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5130.JPG, 01-06 17:01:40, 0, Start 
3518.88, 1619.99, 51.0, 67.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5130.JPG, 01-06 17:01:40, 0, Auto
3517.71, 1619.6, 52.02, 68.34, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5131.JPG, 01-06 17:01:40, 0, Auto
3518.89, 1619.41, 51.0, 67.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5132.JPG, 01-06 17:01:40, 0, Auto
3517.65, 1620.22, 51.0, 67.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5133.JPG, 01-06 17:01:40, 0, Auto
3517.91, 1618.75, 52.02, 68.34, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5134.JPG, 01-06 17:01:40, 0, Auto
3518.88, 1621.99, 50.0, 65.69, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5135.JPG, 01-06 17:01:40, 0, Auto
3518.83, 1620.88, 50.0, 65.69, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5136.JPG, 01-06 17:01:40, 0, Auto
3518.62, 1619.51, 51.0, 67.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5137.JPG, 01-06 17:01:40, 0, Auto
3518.77, 1620.79, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5138.JPG, 01-06 17:01:40, 0, Auto
3519.74, 1622.59, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5139.JPG, 01-06 17:01:40, 0, Auto
3519.54, 1621.97, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5140.JPG, 01-06 17:01:40, 0, Auto
3519.62, 1621.85, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5141.JPG, 01-06 17:01:40, 0, Auto
3519.42, 1621.39, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5142.JPG, 01-06 17:01:40, 0, Auto
3519.62, 1621.92, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5143.JPG, 01-06 17:01:40, 0, Auto
3518.47, 1622.2, 49.02, 64.4, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5144.JPG, 01-06 17:01:40, 0, Auto
3528.07, 1621.43, 50.0, 65.69, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5145.JPG, 01-06 17:01:40, 0, Auto
3531.87, 1621.39, 51.0, 67.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5146.JPG, 01-06 17:01:40, 0, Auto
3536.86, 1624.92, 53.06, 69.71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5147.JPG, 01-06 17:01:40, 0, Auto
3545.27, 1629.35, 52.02, 68.34, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5148.JPG, 01-06 17:01:40, 0, Auto
3551.12, 1622.05, 50.0, 65.69, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\top\7\DSC_5149.JPG, 01-06 17:01:41, 0, Auto
