3528, 1640, 32, 66, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2923.JPG, 01-06 16:11:08, 0, Start 
3527.99, 1640.25, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2923.JPG, 01-06 16:11:08, 0, Auto
3534.96, 1620.21, 32.64, 67.32, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2924.JPG, 01-06 16:11:08, 0, Auto
3530.81, 1614.32, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2925.JPG, 01-06 16:11:08, 0, Auto
3535.77, 1624.61, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2926.JPG, 01-06 16:11:08, 0, Auto
3538.74, 1619.04, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2927.JPG, 01-06 16:11:08, 0, Auto
3530.39, 1627.64, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2928.JPG, 01-06 16:11:08, 0, Auto
3531.04, 1622.94, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2929.JPG, 01-06 16:11:09, 0, Auto
3534.32, 1631.48, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2930.JPG, 01-06 16:11:09, 0, Auto
3537.53, 1626.69, 31.37, 64.71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2931.JPG, 01-06 16:11:09, 0, Auto
3533.34, 1627.06, 31.37, 64.71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2932.JPG, 01-06 16:11:09, 0, Auto
3536.15, 1624.35, 31.37, 64.71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2933.JPG, 01-06 16:11:09, 0, Auto
3532.52, 1624.19, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2934.JPG, 01-06 16:11:09, 0, Auto
3529.87, 1637.36, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2935.JPG, 01-06 16:11:09, 0, Auto
3538.01, 1624.03, 32.0, 66.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2936.JPG, 01-06 16:11:09, 0, Auto
3532.59, 1614.83, 33.29, 68.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2937.JPG, 01-06 16:11:09, 0, Auto
3532.84, 1624.72, 33.96, 70.04, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2938.JPG, 01-06 16:11:09, 0, Auto
3531.8, 1621.0, 35.33, 72.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2939.JPG, 01-06 16:11:09, 0, Auto
3540.95, 1626.29, 36.04, 74.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2940.JPG, 01-06 16:11:09, 0, Auto
3554.94, 1638.42, 36.76, 75.81, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2941.JPG, 01-06 16:11:09, 0, Auto
3563.47, 1644.67, 36.76, 75.81, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2942.JPG, 01-06 16:11:09, 0, Auto
3580.16, 1653.97, 36.04, 74.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2943.JPG, 01-06 16:11:09, 0, Auto
3590.44, 1660.66, 35.33, 72.87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2944.JPG, 01-06 16:11:09, 0, Auto
3599.44, 1669.72, 34.64, 71.44, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2945.JPG, 01-06 16:11:09, 0, Auto
3613.81, 1673.45, 34.64, 71.44, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2946.JPG, 01-06 16:11:09, 0, Auto
3624.57, 1678.73, 36.04, 74.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2947.JPG, 01-06 16:11:09, 0, Auto
3636.18, 1684.37, 36.04, 74.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2948.JPG, 01-06 16:11:09, 0, Auto
3644.39, 1686.1, 36.04, 74.33, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2949.JPG, 01-06 16:11:09, 0, Auto
3665.62, 1691.77, 36.76, 75.81, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\21\top\2\DSC_2950.JPG, 01-06 16:11:09, 0, Auto
