3516, 1624, 59, 88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3020.JPG, 01-06 16:56:04, 0, Start 
3515.96, 1623.97, 59.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3020.JPG, 01-06 16:56:04, 0, Auto
3515.53, 1624.73, 59.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3021.JPG, 01-06 16:56:04, 0, Auto
3517.47, 1625.81, 56.71, 84.58, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3022.JPG, 01-06 16:56:04, 0, Auto
3517.41, 1624.94, 57.84, 86.27, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3023.JPG, 01-06 16:56:04, 0, Auto
3516.1, 1623.68, 60.18, 89.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3024.JPG, 01-06 16:56:04, 0, Auto
3516.02, 1624.04, 59.0, 88.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3025.JPG, 01-06 16:56:04, 0, Auto
3516.57, 1624.99, 57.84, 86.27, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3026.JPG, 01-06 16:56:04, 0, Auto
3515.55, 1623.03, 60.18, 89.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3027.JPG, 01-06 16:56:04, 0, Auto
3515.77, 1623.59, 60.18, 89.76, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3028.JPG, 01-06 16:56:04, 0, Auto
3517.42, 1625.83, 57.84, 86.27, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\25\Top\0\DSC_3029.JPG, 01-06 16:56:04, 0, Auto
