3612, 1444, 84, 107, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_0998.JPG, 11-08 16:27:57, 0, Start 
3612.76, 1445.05, 82.35, 104.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_0998.JPG, 11-08 16:27:57, 0, Auto
3597.36, 1443.29, 85.68, 109.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_0999.JPG, 11-08 16:27:57, 0, Auto
3599.73, 1440.66, 85.68, 109.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1000.JPG, 11-08 16:27:57, 0, Auto
3597.33, 1439.73, 87.39, 111.32, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1001.JPG, 11-08 16:27:57, 0, Auto
3598.61, 1442.29, 85.68, 109.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1002.JPG, 11-08 16:27:57, 0, Auto
3599.3, 1443.61, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1003.JPG, 11-08 16:27:58, 0, Auto
3598.72, 1442.34, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1004.JPG, 11-08 16:27:58, 0, Auto
3596.94, 1441.27, 87.39, 111.32, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1005.JPG, 11-08 16:27:43, 0, Auto
3599.94, 1441.74, 85.68, 109.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1006.JPG, 11-08 16:27:58, 0, Auto
3599.94, 1442.22, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1007.JPG, 11-08 16:27:58, 0, Auto
3599.7, 1442.33, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1008.JPG, 11-08 16:27:58, 0, Auto
3599.44, 1444.37, 82.35, 104.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1009.JPG, 11-08 16:27:43, 0, Auto
3599.31, 1444.24, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1010.JPG, 09-06 13:38:44, 0, Auto
3600.62, 1444.47, 80.74, 102.85, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1011.JPG, 11-08 16:27:58, 0, Auto
3598.24, 1446.95, 80.74, 102.85, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1012.JPG, 11-08 16:27:58, 0, Auto
3599.28, 1445.01, 80.74, 102.85, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1013.JPG, 11-08 16:27:58, 0, Auto
3599.18, 1442.82, 82.35, 104.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1014.JPG, 11-08 16:27:43, 0, Auto
3598.24, 1442.87, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1015.JPG, 11-08 16:27:58, 0, Auto
3598.54, 1441.82, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1016.JPG, 11-08 16:27:58, 0, Auto
3598.67, 1442.64, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1017.JPG, 11-08 16:27:58, 0, Auto
3597.57, 1441.3, 85.68, 109.14, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1018.JPG, 11-08 16:27:58, 0, Auto
3597.37, 1439.99, 87.39, 111.32, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1019.JPG, 11-08 16:27:58, 0, Auto
3599.04, 1443.07, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1020.JPG, 11-08 16:27:58, 0, Auto
3599.19, 1442.58, 82.35, 104.9, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1021.JPG, 11-08 16:27:58, 0, Auto
3598.4, 1442.28, 84.0, 107.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\31\Top\1\DSC_1022.JPG, 11-08 16:27:58, 0, Auto
