3604, 1454, 62, 71, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9000.JPG, 23-06 14:12:36, 0, Start 
3604.11, 1453.92, 62.0, 71.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9000.JPG, 23-06 14:12:36, 0, Auto
3602.8, 1455.81, 63.24, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9001.JPG, 23-06 14:12:36, 0, Auto
3604.96, 1456.43, 60.78, 69.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9002.JPG, 23-06 14:12:36, 0, Auto
3603.5, 1455.72, 63.24, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9003.JPG, 23-06 14:12:36, 0, Auto
3600.0, 1455.23, 68.45, 78.39, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9004.JPG, 23-06 14:12:36, 0, Auto
3601.51, 1454.65, 65.79, 75.35, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9005.JPG, 23-06 14:12:36, 0, Auto
3603.83, 1455.25, 63.24, 72.42, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9006.JPG, 23-06 14:12:36, 0, Auto
3603.85, 1456.99, 62.0, 71.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9007.JPG, 23-06 14:12:36, 0, Auto
3603.9, 1456.95, 62.0, 71.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9008.JPG, 23-06 14:12:36, 0, Auto
3608.81, 1458.04, 60.78, 69.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9009.JPG, 23-06 14:12:36, 0, Auto
3614.74, 1460.77, 60.78, 69.61, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\37\top\3\DSC_9010.JPG, 23-06 14:12:36, 0, Auto
