1114, 1985, 60, 87, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9850_CROPED.jpg, path time not found, 0, Start 
1114.0, 1985.0, 60.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9850_CROPED.jpg, path time not found, 0, Auto
1115.0, 1986.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9851_CROPED.jpg, path time not found, 0, Auto
1115.0, 1985.0, 60.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9852_CROPED.jpg, path time not found, 0, Auto
1115.0, 1984.0, 60.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9853_CROPED.jpg, path time not found, 0, Auto
1115.0, 1985.0, 60.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9854_CROPED.jpg, path time not found, 0, Auto
1115.0, 1985.0, 60.0, 87.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9855_CROPED.jpg, path time not found, 0, Auto
1116.0, 1985.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9856_CROPED.jpg, path time not found, 0, Auto
1117.0, 1988.0, 55.0, 80.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9857_CROPED.jpg, path time not found, 0, Auto
1118.0, 1990.0, 54.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9858_CROPED.jpg, path time not found, 0, Auto
1119.0, 1991.0, 52.0, 76.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9859_CROPED.jpg, path time not found, 0, Auto
1118.0, 1990.0, 54.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9860_CROPED.jpg, path time not found, 0, Auto
1119.0, 1991.0, 53.0, 77.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9861_CROPED.jpg, path time not found, 0, Auto
1117.0, 1990.0, 55.0, 80.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9862_CROPED.jpg, path time not found, 0, Auto
1111.0, 1988.0, 58.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9863_CROPED.jpg, path time not found, 0, Auto
1105.0, 1988.0, 58.0, 84.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9864_CROPED.jpg, path time not found, 0, Auto
1101.0, 1990.0, 54.0, 79.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9865_CROPED.jpg, path time not found, 0, Auto
1094.0, 1989.0, 55.0, 80.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9866_CROPED.jpg, path time not found, 0, Auto
1087.0, 1986.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9867_CROPED.jpg, path time not found, 0, Auto
1082.0, 1986.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9868_CROPED.jpg, path time not found, 0, Auto
1076.0, 1986.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9869_CROPED.jpg, path time not found, 0, Auto
1072.0, 1985.0, 59.0, 85.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\122\side\2\9870_CROPED.jpg, path time not found, 0, Auto
