3509, 1648, 65, 50, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0185.JPG, 01-06 16:55:19, 0, Start 
3508.99, 1648.23, 65.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0185.JPG, 01-06 16:55:19, 0, Auto
3512.34, 1633.18, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0186.JPG, 01-06 16:55:19, 0, Auto
3511.78, 1631.14, 70.36, 54.12, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0187.JPG, 26-05 17:29:08, 0, Auto
3509.74, 1631.82, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0188.JPG, 01-06 16:55:19, 0, Auto
3509.78, 1643.49, 66.3, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0189.JPG, 01-06 16:55:19, 0, Auto
3506.01, 1650.41, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0190.JPG, 01-06 16:55:19, 0, Auto
3510.68, 1634.92, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0191.JPG, 01-06 16:55:19, 0, Auto
3510.57, 1640.05, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0192.JPG, 01-06 16:55:19, 0, Auto
3512.07, 1633.15, 68.98, 53.06, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0193.JPG, 01-06 16:55:19, 0, Auto
3509.68, 1642.64, 66.3, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0194.JPG, 01-06 16:55:19, 0, Auto
3511.59, 1643.87, 63.73, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0195.JPG, 01-06 16:55:19, 0, Auto
3512.58, 1640.43, 63.73, 49.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0196.JPG, 01-06 16:55:19, 0, Auto
3508.95, 1643.27, 66.3, 51.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0197.JPG, 01-06 16:55:19, 0, Auto
3510.39, 1638.35, 67.63, 52.02, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0198.JPG, 01-06 16:55:19, 0, Auto
3525.23, 1646.07, 65.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0199.JPG, 01-06 16:55:19, 0, Auto
3536.08, 1650.64, 65.0, 50.0, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\24\top\1\DSC_0200.JPG, 01-06 16:55:19, 0, Auto
